rr_ms,beat_sample
348.0,426854
352.0,426942
348.0,427029
348.0,427116
356.0,427205
340.0,427290
348.0,427377
344.0,427463
352.0,427551
348.0,427638
356.0,427727
344.0,427813
348.0,427900
348.0,427987
348.0,428074
344.0,428160
352.0,428248
344.0,428334
348.0,428421
348.0,428508
348.0,428595
348.0,428682
352.0,428770
244.0,428831
440.0,428941
352.0,429029
352.0,429117
340.0,429202
348.0,429289
352.0,429377
348.0,429464
340.0,429549
364.0,429640
328.0,429722
360.0,429812
360.0,429902
352.0,429990
364.0,430081
328.0,430163
352.0,430251
348.0,430338
340.0,430423
372.0,430516
340.0,430601
388.0,430698
312.0,430776
344.0,430862
352.0,430950
352.0,431038
340.0,431123
352.0,431211
352.0,431299
340.0,431384
340.0,431469
356.0,431558
348.0,431645
348.0,431732
256.0,431796
432.0,431904
348.0,431991
348.0,432078
344.0,432164
348.0,432251
348.0,432338
344.0,432424
344.0,432510
348.0,432597
396.0,432696
300.0,432771
492.0,432894
516.0,433023
372.0,433116
348.0,433203
344.0,433289
352.0,433377
340.0,433462
340.0,433547
344.0,433633
352.0,433721
340.0,433806
348.0,433893
336.0,433977
348.0,434064
340.0,434149
344.0,434235
344.0,434321
340.0,434406
340.0,434491
340.0,434576
340.0,434661
340.0,434746
352.0,434834
332.0,434917
388.0,435014
300.0,435089
332.0,435172
348.0,435259
336.0,435343
344.0,435429
336.0,435513
344.0,435599
340.0,435684
344.0,435770
340.0,435855
332.0,435938
352.0,436026
348.0,436113
336.0,436197
352.0,436285
332.0,436368
352.0,436456
360.0,436546
364.0,436637
380.0,436732
380.0,436827
372.0,436920
380.0,437015
384.0,437111
408.0,437213
372.0,437306
384.0,437402
380.0,437497
388.0,437594
396.0,437693
384.0,437789
380.0,437884
380.0,437979
388.0,438076
364.0,438167
372.0,438260
388.0,438357
356.0,438446
376.0,438540
368.0,438632
380.0,438727
360.0,438817
372.0,438910
356.0,438999
368.0,439091
364.0,439182
384.0,439278
356.0,439367
384.0,439463
356.0,439552
368.0,439644
376.0,439738
356.0,439827
372.0,439920
364.0,440011
364.0,440102
356.0,440191
360.0,440281
360.0,440371
356.0,440460
360.0,440550
352.0,440638
356.0,440727
364.0,440818
348.0,440905
352.0,440993
356.0,441082
352.0,441170
352.0,441258
352.0,441346
356.0,441435
352.0,441523
356.0,441612
348.0,441699
352.0,441787
352.0,441875
352.0,441963
356.0,442052
348.0,442139
360.0,442229
352.0,442317
360.0,442407
360.0,442497
368.0,442589
364.0,442680
376.0,442774
356.0,442863
368.0,442955
368.0,443047
376.0,443141
376.0,443235
372.0,443328
380.0,443423
384.0,443519
384.0,443615
388.0,443712
384.0,443808
392.0,443906
396.0,444005
392.0,444103
400.0,444203
400.0,444303
408.0,444405
388.0,444502
412.0,444605
416.0,444709
408.0,444811
432.0,444919
400.0,445019
408.0,445121
416.0,445225
376.0,445319
404.0,445420
396.0,445519
396.0,445618
408.0,445720
388.0,445817
424.0,445923
396.0,446022
420.0,446127
412.0,446230
396.0,446329
392.0,446427
392.0,446525
384.0,446621
384.0,446717
384.0,446813
380.0,446908
380.0,447003
380.0,447098
380.0,447193
376.0,447287
380.0,447382
376.0,447476
372.0,447569
376.0,447663
372.0,447756
372.0,447849
360.0,447939
376.0,448033
368.0,448125
372.0,448218
352.0,448306
368.0,448398
368.0,448490
356.0,448579
368.0,448671
368.0,448763
352.0,448851
368.0,448943
360.0,449033
364.0,449124
364.0,449215
364.0,449306
360.0,449396
360.0,449486
364.0,449577
360.0,449667
364.0,449758
360.0,449848
368.0,449940
352.0,450028
360.0,450118
356.0,450207
364.0,450298
356.0,450387
360.0,450477
360.0,450567
356.0,450656
360.0,450746
360.0,450836
356.0,450925
356.0,451014
360.0,451104
356.0,451193
260.0,451258
452.0,451371
356.0,451460
356.0,451549
352.0,451637
356.0,451726
356.0,451815
352.0,451903
364.0,451994
328.0,452076
372.0,452169
364.0,452260
356.0,452349
356.0,452438
348.0,452525
352.0,452613
356.0,452702
356.0,452791
348.0,452878
356.0,452967
352.0,453055
352.0,453143
352.0,453231
352.0,453319
340.0,453404
352.0,453492
348.0,453579
352.0,453667
360.0,453757
336.0,453841
356.0,453930
360.0,454020
348.0,454107
260.0,454172
444.0,454283
544.0,454419
516.0,454548
352.0,454636
356.0,454725
356.0,454814
352.0,454902
352.0,454990
352.0,455078
348.0,455165
360.0,455255
352.0,455343
348.0,455430
356.0,455519
352.0,455607
360.0,455697
352.0,455785
352.0,455873
360.0,455963
352.0,456051
356.0,456140
364.0,456231
348.0,456318
356.0,456407
356.0,456496
356.0,456585
360.0,456675
340.0,456760
360.0,456850
356.0,456939
352.0,457027
348.0,457114
348.0,457201
352.0,457289
356.0,457378
352.0,457466
352.0,457554
356.0,457643
364.0,457734
356.0,457823
356.0,457912
360.0,458002
356.0,458091
344.0,458177
360.0,458267
368.0,458359
360.0,458449
368.0,458541
388.0,458638
392.0,458736
392.0,458834
384.0,458930
412.0,459033
392.0,459131
372.0,459224
396.0,459323
380.0,459418
372.0,459511
360.0,459601
376.0,459695
368.0,459787
372.0,459880
380.0,459975
360.0,460065
368.0,460157
364.0,460248
372.0,460341
368.0,460433
368.0,460525
376.0,460619
376.0,460713
372.0,460806
384.0,460902
376.0,460996
376.0,461090
376.0,461184
380.0,461279
368.0,461371
372.0,461464
368.0,461556
368.0,461648
368.0,461740
364.0,461831
368.0,461923
364.0,462014
368.0,462106
360.0,462196
360.0,462286
368.0,462378
360.0,462468
360.0,462558
360.0,462648
356.0,462737
360.0,462827
360.0,462917
356.0,463006
360.0,463096
364.0,463187
360.0,463277
356.0,463366
352.0,463454
356.0,463543
364.0,463634
356.0,463723
364.0,463814
420.0,463919
500.0,464044
376.0,464138
516.0,464267
360.0,464357
360.0,464447
368.0,464539
372.0,464632
356.0,464721
368.0,464813
364.0,464904
368.0,464996
364.0,465087
380.0,465182
356.0,465271
360.0,465361
372.0,465454
356.0,465543
368.0,465635
364.0,465726
368.0,465818
364.0,465909
364.0,466000
360.0,466090
360.0,466180
364.0,466271
368.0,466363
352.0,466451
368.0,466543
356.0,466632
356.0,466721
360.0,466811
364.0,466902
360.0,466992
364.0,467083
364.0,467174
364.0,467265
376.0,467359
364.0,467450
372.0,467543
372.0,467636
380.0,467731
356.0,467820
372.0,467913
376.0,468007
372.0,468100
372.0,468193
360.0,468283
376.0,468377
372.0,468470
368.0,468562
368.0,468654
364.0,468745
360.0,468835
372.0,468928
364.0,469019
368.0,469111
368.0,469203
368.0,469295
368.0,469387
372.0,469480
372.0,469573
380.0,469668
376.0,469762
376.0,469856
380.0,469951
376.0,470045
372.0,470138
380.0,470233
376.0,470327
380.0,470422
376.0,470516
376.0,470610
372.0,470703
368.0,470795
368.0,470887
364.0,470978
368.0,471070
368.0,471162
364.0,471253
368.0,471345
368.0,471437
372.0,471530
364.0,471621
348.0,471708
368.0,471800
388.0,471897
356.0,471986
376.0,472080
388.0,472177
364.0,472268
372.0,472361
376.0,472455
372.0,472548
380.0,472643
364.0,472734
372.0,472827
380.0,472922
372.0,473015
368.0,473107
384.0,473203
380.0,473298
384.0,473394
392.0,473492
384.0,473588
388.0,473685
384.0,473781
384.0,473877
364.0,473968
388.0,474065
388.0,474162
388.0,474259
384.0,474355
384.0,474451
384.0,474547
392.0,474645
380.0,474740
372.0,474833
388.0,474930
368.0,475022
372.0,475115
380.0,475210
384.0,475306
372.0,475399
372.0,475492
376.0,475586
380.0,475681
388.0,475778
364.0,475869
372.0,475962
376.0,476056
376.0,476150
368.0,476242
372.0,476335
384.0,476431
360.0,476521
364.0,476612
372.0,476705
376.0,476799
368.0,476891
376.0,476985
368.0,477077
364.0,477168
368.0,477260
372.0,477353
372.0,477446
348.0,477533
392.0,477631
372.0,477724
368.0,477816
368.0,477908
368.0,478000
368.0,478092
368.0,478184
364.0,478275
364.0,478366
388.0,478463
344.0,478549
364.0,478640
364.0,478731
380.0,478826
368.0,478918
344.0,479004
364.0,479095
360.0,479185
360.0,479275
368.0,479367
364.0,479458
372.0,479551
360.0,479641
364.0,479732
364.0,479823
364.0,479914
364.0,480005
364.0,480096
368.0,480188
360.0,480278
364.0,480369
364.0,480460
384.0,480556
340.0,480641
364.0,480732
376.0,480826
360.0,480916
364.0,481007
344.0,481093
372.0,481186
348.0,481273
360.0,481363
360.0,481453
360.0,481543
364.0,481634
360.0,481724
360.0,481814
364.0,481905
364.0,481996
368.0,482088
368.0,482180
372.0,482273
372.0,482366
380.0,482461
380.0,482556
380.0,482651
380.0,482746
376.0,482840
380.0,482935
400.0,483035
360.0,483125
380.0,483220
400.0,483320
360.0,483410
396.0,483509
388.0,483606
388.0,483703
392.0,483801
392.0,483899
392.0,483997
396.0,484096
392.0,484194
392.0,484292
392.0,484390
388.0,484487
384.0,484583
388.0,484680
388.0,484777
392.0,484875
400.0,484975
400.0,485075
404.0,485176
424.0,485282
420.0,485387
452.0,485500
396.0,485599
440.0,485709
388.0,485806
428.0,485913
388.0,486010
444.0,486121
384.0,486217
404.0,486318
428.0,486425
376.0,486519
424.0,486625
376.0,486719
400.0,486819
392.0,486917
396.0,487016
396.0,487115
392.0,487213
396.0,487312
388.0,487409
392.0,487507
392.0,487605
392.0,487703
400.0,487803
396.0,487902
412.0,488005
416.0,488109
404.0,488210
412.0,488313
408.0,488415
404.0,488516
428.0,488623
384.0,488719
400.0,488819
404.0,488920
400.0,489020
396.0,489119
392.0,489217
396.0,489316
396.0,489415
392.0,489513
400.0,489613
396.0,489712
400.0,489812
408.0,489914
400.0,490014
424.0,490120
404.0,490221
404.0,490322
404.0,490423
400.0,490523
408.0,490625
412.0,490728
408.0,490830
400.0,490930
380.0,491025
400.0,491125
420.0,491230
376.0,491324
416.0,491428
412.0,491531
420.0,491636
412.0,491739
408.0,491841
404.0,491942
404.0,492043
412.0,492146
412.0,492249
428.0,492356
436.0,492465
392.0,492563
408.0,492665
408.0,492767
416.0,492871
412.0,492974
412.0,493077
416.0,493181
424.0,493287
420.0,493392
420.0,493497
416.0,493601
428.0,493708
436.0,493817
424.0,493923
440.0,494033
396.0,494132
416.0,494236
408.0,494338
412.0,494441
412.0,494544
404.0,494645
404.0,494746
404.0,494847
404.0,494948
404.0,495049
404.0,495150
416.0,495254
404.0,495355
404.0,495456
404.0,495557
408.0,495659
404.0,495760
400.0,495860
408.0,495962
404.0,496063
404.0,496164
404.0,496265
420.0,496370
424.0,496476
440.0,496586
440.0,496696
472.0,496814
472.0,496932
460.0,497047
472.0,497165
472.0,497283
496.0,497407
436.0,497516
440.0,497626
440.0,497736
432.0,497844
424.0,497950
432.0,498058
452.0,498171
412.0,498274
436.0,498383
412.0,498486
416.0,498590
416.0,498694
416.0,498798
412.0,498901
420.0,499006
408.0,499108
408.0,499210
412.0,499313
408.0,499415
408.0,499517
400.0,499617
404.0,499718
412.0,499821
408.0,499923
416.0,500027
420.0,500132
432.0,500240
388.0,500337
408.0,500439
404.0,500540
400.0,500640
404.0,500741
396.0,500840
396.0,500939
400.0,501039
392.0,501137
396.0,501236
388.0,501333
392.0,501431
392.0,501529
388.0,501626
392.0,501724
392.0,501822
396.0,501921
392.0,502019
408.0,502121
404.0,502222
408.0,502324
404.0,502425
404.0,502526
404.0,502627
408.0,502729
420.0,502834
396.0,502933
388.0,503030
396.0,503129
400.0,503229
396.0,503328
396.0,503427
392.0,503525
400.0,503625
400.0,503725
372.0,503818
396.0,503917
396.0,504016
396.0,504115
396.0,504214
396.0,504313
404.0,504414
420.0,504519
384.0,504615
404.0,504716
400.0,504816
416.0,504920
380.0,505015
404.0,505116
404.0,505217
400.0,505317
400.0,505417
404.0,505518
412.0,505621
440.0,505731
452.0,505844
436.0,505953
428.0,506060
436.0,506169
448.0,506281
424.0,506387
420.0,506492
420.0,506597
420.0,506702
424.0,506808
432.0,506916
420.0,507021
420.0,507126
432.0,507234
420.0,507339
424.0,507445
416.0,507549
420.0,507654
428.0,507761
420.0,507866
436.0,507975
440.0,508085
440.0,508195
428.0,508302
436.0,508411
420.0,508516
420.0,508621
416.0,508725
416.0,508829
404.0,508930
404.0,509031
404.0,509132
400.0,509232
396.0,509331
396.0,509430
392.0,509528
396.0,509627
388.0,509724
392.0,509822
388.0,509919
384.0,510015
388.0,510112
384.0,510208
392.0,510306
400.0,510406
416.0,510510
416.0,510614
408.0,510716
404.0,510817
408.0,510919
404.0,511020
404.0,511121
412.0,511224
404.0,511325
420.0,511430
420.0,511535
424.0,511641
408.0,511743
416.0,511847
408.0,511949
396.0,512048
404.0,512149
404.0,512250
400.0,512350
400.0,512450
400.0,512550
376.0,512644
404.0,512745
400.0,512845
396.0,512944
396.0,513043
360.0,513133
448.0,513245
392.0,513343
416.0,513447
376.0,513541
316.0,513620
480.0,513740
400.0,513840
400.0,513940
400.0,514040
408.0,514142
404.0,514243
412.0,514346
404.0,514447
420.0,514552
428.0,514659
432.0,514767
432.0,514875
420.0,514980
420.0,515085
400.0,515185
412.0,515288
404.0,515389
412.0,515492
404.0,515593
404.0,515694
396.0,515793
392.0,515891
396.0,515990
392.0,516088
396.0,516187
404.0,516288
404.0,516389
400.0,516489
408.0,516591
404.0,516692
404.0,516793
412.0,516896
412.0,516999
400.0,517099
420.0,517204
412.0,517307
440.0,517417
444.0,517528
404.0,517629
444.0,517740
472.0,517858
424.0,517964
440.0,518074
436.0,518183
440.0,518293
440.0,518403
436.0,518512
440.0,518622
436.0,518731
436.0,518840
436.0,518949
424.0,519055
416.0,519159
420.0,519264
420.0,519369
416.0,519473
416.0,519577
404.0,519678
420.0,519783
408.0,519885
412.0,519988
408.0,520090
408.0,520192
404.0,520293
404.0,520394
404.0,520495
396.0,520594
392.0,520692
400.0,520792
388.0,520889
400.0,520989
388.0,521086
396.0,521185
392.0,521283
388.0,521380
392.0,521478
388.0,521575
388.0,521672
388.0,521769
396.0,521868
392.0,521966
392.0,522064
396.0,522163
396.0,522262
392.0,522360
400.0,522460
404.0,522561
392.0,522659
404.0,522760
416.0,522864
408.0,522966
404.0,523067
412.0,523170
404.0,523271
408.0,523373
392.0,523471
412.0,523574
404.0,523675
416.0,523779
412.0,523882
408.0,523984
408.0,524086
420.0,524191
420.0,524296
432.0,524404
424.0,524510
420.0,524615
424.0,524721
412.0,524824
416.0,524928
416.0,525032
408.0,525134
416.0,525238
408.0,525340
412.0,525443
400.0,525543
408.0,525645
408.0,525747
404.0,525848
416.0,525952
408.0,526054
412.0,526157
420.0,526262
436.0,526371
420.0,526476
424.0,526582
412.0,526685
416.0,526789
408.0,526891
412.0,526994
404.0,527095
408.0,527197
400.0,527297
400.0,527397
400.0,527497
400.0,527597
412.0,527700
404.0,527801
404.0,527902
404.0,528003
404.0,528104
412.0,528207
404.0,528308
412.0,528411
404.0,528512
408.0,528614
404.0,528715
404.0,528816
408.0,528918
396.0,529017
408.0,529119
396.0,529218
404.0,529319
400.0,529419
392.0,529517
396.0,529616
392.0,529714
400.0,529814
392.0,529912
400.0,530012
392.0,530110
396.0,530209
396.0,530308
396.0,530407
392.0,530505
392.0,530603
396.0,530702
392.0,530800
392.0,530898
388.0,530995
392.0,531093
392.0,531191
392.0,531289
384.0,531385
388.0,531482
388.0,531579
388.0,531676
388.0,531773
392.0,531871
384.0,531967
392.0,532065
400.0,532165
392.0,532263
400.0,532363
400.0,532463
396.0,532562
400.0,532662
400.0,532762
400.0,532862
400.0,532962
392.0,533060
396.0,533159
396.0,533258
392.0,533356
396.0,533455
392.0,533553
396.0,533652
392.0,533750
400.0,533850
396.0,533949
392.0,534047
400.0,534147
392.0,534245
408.0,534347
400.0,534447
408.0,534549
404.0,534650
404.0,534751
404.0,534852
400.0,534952
400.0,535052
392.0,535150
396.0,535249
400.0,535349
388.0,535446
392.0,535544
392.0,535642
396.0,535741
384.0,535837
388.0,535934
388.0,536031
388.0,536128
388.0,536225
384.0,536321
384.0,536417
388.0,536514
388.0,536611
384.0,536707
384.0,536803
384.0,536899
392.0,536997
392.0,537095
388.0,537192
388.0,537289
388.0,537386
388.0,537483
392.0,537581
388.0,537678
388.0,537775
388.0,537872
388.0,537969
388.0,538066
388.0,538163
384.0,538259
384.0,538355
384.0,538451
392.0,538549
396.0,538648
400.0,538748
408.0,538850
396.0,538949
404.0,539050
400.0,539150
400.0,539250
400.0,539350
404.0,539451
400.0,539551
404.0,539652
396.0,539751
400.0,539851
400.0,539951
400.0,540051
404.0,540152
408.0,540254
404.0,540355
416.0,540459
416.0,540563
408.0,540665
404.0,540766
404.0,540867
404.0,540968
416.0,541072
420.0,541177
408.0,541279
416.0,541383
400.0,541483
408.0,541585
412.0,541688
412.0,541791
412.0,541894
408.0,541996
412.0,542099
412.0,542202
412.0,542305
424.0,542411
416.0,542515
412.0,542618
420.0,542723
416.0,542827
416.0,542931
416.0,543035
412.0,543138
412.0,543241
408.0,543343
416.0,543447
408.0,543549
412.0,543652
408.0,543754
408.0,543856
416.0,543960
412.0,544063
408.0,544165
408.0,544267
400.0,544367
404.0,544468
404.0,544569
404.0,544670
400.0,544770
400.0,544870
396.0,544969
400.0,545069
396.0,545168
396.0,545267
388.0,545364
392.0,545462
396.0,545561
404.0,545662
396.0,545761
408.0,545863
420.0,545968
432.0,546076
424.0,546182
416.0,546286
416.0,546390
420.0,546495
412.0,546598
428.0,546705
416.0,546809
436.0,546918
424.0,547024
420.0,547129
424.0,547235
428.0,547342
424.0,547448
420.0,547553
420.0,547658
412.0,547761
412.0,547864
412.0,547967
404.0,548068
408.0,548170
408.0,548272
400.0,548372
412.0,548475
416.0,548579
420.0,548684
416.0,548788
412.0,548891
404.0,548992
416.0,549096
412.0,549199
416.0,549303
412.0,549406
424.0,549512
404.0,549613
400.0,549713
408.0,549815
404.0,549916
404.0,550017
408.0,550119
392.0,550217
400.0,550317
396.0,550416
396.0,550515
396.0,550614
396.0,550713
396.0,550812
392.0,550910
396.0,551009
396.0,551108
392.0,551206
380.0,551301
392.0,551399
392.0,551497
400.0,551597
432.0,551705
436.0,551814
428.0,551921
416.0,552025
412.0,552128
408.0,552230
412.0,552333
404.0,552434
404.0,552535
404.0,552636
400.0,552736
408.0,552838
412.0,552941
404.0,553042
408.0,553144
412.0,553247
404.0,553348
404.0,553449
404.0,553550
404.0,553651
408.0,553753
408.0,553855
416.0,553959
400.0,554059
408.0,554161
404.0,554262
404.0,554363
404.0,554464
408.0,554566
404.0,554667
420.0,554772
412.0,554875
424.0,554981
444.0,555092
440.0,555202
428.0,555309
428.0,555416
428.0,555523
432.0,555631
424.0,555737
424.0,555843
424.0,555949
416.0,556053
416.0,556157
412.0,556260
412.0,556363
408.0,556465
412.0,556568
412.0,556671
416.0,556775
416.0,556879
404.0,556980
412.0,557083
404.0,557184
408.0,557286
412.0,557389
404.0,557490
412.0,557593
420.0,557698
424.0,557804
432.0,557912
420.0,558017
424.0,558123
412.0,558226
416.0,558330
416.0,558434
412.0,558537
412.0,558640
408.0,558742
280.0,558812
536.0,558946
408.0,559048
408.0,559150
412.0,559253
408.0,559355
412.0,559458
392.0,559556
416.0,559660
420.0,559765
420.0,559870
428.0,559977
420.0,560082
420.0,560187
432.0,560295
428.0,560402
428.0,560509
436.0,560618
428.0,560725
424.0,560831
420.0,560936
424.0,561042
416.0,561146
420.0,561251
428.0,561358
420.0,561463
416.0,561567
424.0,561673
420.0,561778
420.0,561883
416.0,561987
412.0,562090
412.0,562193
408.0,562295
416.0,562399
412.0,562502
416.0,562606
428.0,562713
424.0,562819
440.0,562929
432.0,563037
428.0,563144
432.0,563252
424.0,563358
424.0,563464
436.0,563573
424.0,563679
428.0,563786
428.0,563893
420.0,563998
424.0,564104
424.0,564210
420.0,564315
424.0,564421
416.0,564525
424.0,564631
420.0,564736
420.0,564841
432.0,564949
420.0,565054
424.0,565160
424.0,565266
416.0,565370
416.0,565474
424.0,565580
416.0,565684
424.0,565790
412.0,565893
416.0,565997
416.0,566101
408.0,566203
412.0,566306
408.0,566408
408.0,566510
408.0,566612
408.0,566714
408.0,566816
404.0,566917
404.0,567018
404.0,567119
400.0,567219
404.0,567320
404.0,567421
400.0,567521
280.0,567591
528.0,567723
404.0,567824
400.0,567924
400.0,568024
400.0,568124
408.0,568226
392.0,568324
396.0,568423
400.0,568523
400.0,568623
396.0,568722
396.0,568821
388.0,568918
400.0,569018
396.0,569117
392.0,569215
392.0,569313
392.0,569411
388.0,569508
388.0,569605
392.0,569703
392.0,569801
396.0,569900
392.0,569998
392.0,570096
388.0,570193
388.0,570290
384.0,570386
388.0,570483
388.0,570580
392.0,570678
392.0,570776
380.0,570871
384.0,570967
388.0,571064
384.0,571160
380.0,571255
384.0,571351
364.0,571442
408.0,571544
372.0,571637
388.0,571734
380.0,571829
384.0,571925
380.0,572020
380.0,572115
380.0,572210
388.0,572307
384.0,572403
388.0,572500
380.0,572595
384.0,572691
392.0,572789
396.0,572888
396.0,572987
400.0,573087
404.0,573188
408.0,573290
400.0,573390
400.0,573490
400.0,573590
404.0,573691
404.0,573792
404.0,573893
400.0,573993
396.0,574092
400.0,574192
396.0,574291
400.0,574391
400.0,574491
392.0,574589
396.0,574688
392.0,574786
396.0,574885
384.0,574981
396.0,575080
388.0,575177
384.0,575273
392.0,575371
392.0,575469
392.0,575567
400.0,575667
388.0,575764
384.0,575860
388.0,575957
396.0,576056
388.0,576153
384.0,576249
388.0,576346
388.0,576443
408.0,576545
400.0,576645
396.0,576744
396.0,576843
400.0,576943
424.0,577049
404.0,577150
420.0,577255
412.0,577358
416.0,577462
420.0,577567
416.0,577671
424.0,577777
416.0,577881
408.0,577983
416.0,578087
412.0,578190
412.0,578293
408.0,578395
404.0,578496
404.0,578597
408.0,578699
412.0,578802
416.0,578906
416.0,579010
420.0,579115
412.0,579218
412.0,579321
416.0,579425
432.0,579533
412.0,579636
412.0,579739
424.0,579845
420.0,579950
416.0,580054
416.0,580158
428.0,580265
416.0,580369
424.0,580475
420.0,580580
424.0,580686
424.0,580792
416.0,580896
424.0,581002
416.0,581106
416.0,581210
412.0,581313
412.0,581416
408.0,581518
408.0,581620
404.0,581721
400.0,581821
404.0,581922
408.0,582024
400.0,582124
400.0,582224
408.0,582326
416.0,582430
416.0,582534
416.0,582638
412.0,582741
424.0,582847
396.0,582946
420.0,583051
428.0,583158
432.0,583266
428.0,583373
424.0,583479
416.0,583583
420.0,583688
424.0,583794
416.0,583898
428.0,584005
416.0,584109
412.0,584212
412.0,584315
412.0,584418
416.0,584522
412.0,584625
408.0,584727
412.0,584830
416.0,584934
408.0,585036
408.0,585138
420.0,585243
416.0,585347
420.0,585452
416.0,585556
412.0,585659
416.0,585763
412.0,585866
416.0,585970
408.0,586072
408.0,586174
408.0,586276
412.0,586379
408.0,586481
404.0,586582
420.0,586687
416.0,586791
408.0,586893
416.0,586997
420.0,587102
416.0,587206
428.0,587313
424.0,587419
440.0,587529
424.0,587635
428.0,587742
420.0,587847
420.0,587952
428.0,588059
412.0,588162
416.0,588266
420.0,588371
420.0,588476
428.0,588583
428.0,588690
424.0,588796
420.0,588901
408.0,589003
424.0,589109
420.0,589214
424.0,589320
424.0,589426
428.0,589533
428.0,589640
424.0,589746
424.0,589852
420.0,589957
424.0,590063
424.0,590169
416.0,590273
420.0,590378
416.0,590482
416.0,590586
416.0,590690
416.0,590794
416.0,590898
412.0,591001
420.0,591106
416.0,591210
420.0,591315
424.0,591421
432.0,591529
416.0,591633
412.0,591736
416.0,591840
412.0,591943
412.0,592046
412.0,592149
408.0,592251
412.0,592354
404.0,592455
416.0,592559
408.0,592661
412.0,592764
408.0,592866
408.0,592968
408.0,593070
408.0,593172
412.0,593275
400.0,593375
408.0,593477
404.0,593578
400.0,593678
404.0,593779
412.0,593882
408.0,593984
420.0,594089
424.0,594195
424.0,594301
420.0,594406
424.0,594512
428.0,594619
420.0,594724
428.0,594831
420.0,594936
428.0,595043
436.0,595152
440.0,595262
420.0,595367
420.0,595472
420.0,595577
420.0,595682
420.0,595787
420.0,595892
408.0,595994
412.0,596097
408.0,596199
408.0,596301
316.0,596380
492.0,596503
408.0,596605
400.0,596705
396.0,596804
400.0,596904
408.0,597006
400.0,597106
380.0,597201
400.0,597301
400.0,597401
404.0,597502
392.0,597600
392.0,597698
396.0,597797
396.0,597896
392.0,597994
392.0,598092
392.0,598190
400.0,598290
404.0,598391
424.0,598497
428.0,598604
436.0,598713
456.0,598827
432.0,598935
440.0,599045
452.0,599158
448.0,599270
456.0,599384
456.0,599498
448.0,599610
436.0,599719
428.0,599826
428.0,599933
436.0,600042
444.0,600153
428.0,600260
432.0,600368
432.0,600476
424.0,600582
416.0,600686
420.0,600791
412.0,600894
412.0,600997
420.0,601102
416.0,601206
432.0,601314
424.0,601420
444.0,601531
436.0,601640
448.0,601752
436.0,601861
448.0,601973
440.0,602083
452.0,602196
