rr_ms,beat_sample
498.0,242458
526.0,242721
500.0,242971
510.0,243226
508.0,243480
520.0,243740
512.0,243996
512.0,244252
514.0,244509
518.0,244768
546.0,245041
544.0,245313
514.0,245570
520.0,245830
518.0,246089
516.0,246347
528.0,246611
538.0,246880
528.0,247144
520.0,247404
530.0,247669
530.0,247934
542.0,248205
524.0,248467
520.0,248727
514.0,248984
506.0,249237
506.0,249490
502.0,249741
504.0,249993
508.0,250247
514.0,250504
510.0,250759
520.0,251019
516.0,251277
526.0,251540
518.0,251799
528.0,252063
516.0,252321
516.0,252579
514.0,252836
518.0,253095
518.0,253354
526.0,253617
512.0,253873
508.0,254127
508.0,254381
506.0,254634
502.0,254885
498.0,255134
506.0,255387
514.0,255644
524.0,255906
526.0,256169
534.0,256436
528.0,256700
532.0,256966
530.0,257231
530.0,257496
538.0,257765
538.0,258034
526.0,258297
526.0,258560
532.0,258826
536.0,259094
526.0,259357
536.0,259625
524.0,259887
514.0,260144
510.0,260399
508.0,260653
518.0,260912
512.0,261168
510.0,261423
518.0,261682
512.0,261938
518.0,262197
512.0,262453
508.0,262707
506.0,262960
506.0,263213
504.0,263465
510.0,263720
510.0,263975
506.0,264228
514.0,264485
508.0,264739
504.0,264991
504.0,265243
500.0,265493
504.0,265745
512.0,266001
512.0,266257
506.0,266510
516.0,266768
508.0,267022
510.0,267277
506.0,267530
506.0,267783
504.0,268035
506.0,268288
524.0,268550
512.0,268806
504.0,269058
498.0,269307
496.0,269555
498.0,269804
496.0,270052
504.0,270304
504.0,270556
506.0,270809
506.0,271062
554.0,271339
540.0,271609
520.0,271869
520.0,272129
516.0,272387
520.0,272647
522.0,272908
514.0,273165
522.0,273426
518.0,273685
506.0,273938
508.0,274192
504.0,274444
512.0,274700
518.0,274959
518.0,275218
508.0,275472
504.0,275724
512.0,275980
510.0,276235
506.0,276488
516.0,276746
510.0,277001
508.0,277255
506.0,277508
504.0,277760
502.0,278011
502.0,278262
500.0,278512
506.0,278765
516.0,279023
508.0,279277
504.0,279529
506.0,279782
516.0,280040
504.0,280292
512.0,280548
506.0,280801
508.0,281055
512.0,281311
500.0,281561
512.0,281817
518.0,282076
514.0,282333
510.0,282588
504.0,282840
496.0,283088
488.0,283332
488.0,283576
488.0,283820
480.0,284060
480.0,284300
474.0,284537
474.0,284774
470.0,285009
470.0,285244
468.0,285478
470.0,285713
468.0,285947
476.0,286185
472.0,286421
480.0,286661
484.0,286903
496.0,287151
488.0,287395
486.0,287638
482.0,287879
488.0,288123
488.0,288367
490.0,288612
506.0,288865
508.0,289119
500.0,289369
514.0,289626
520.0,289886
518.0,290145
518.0,290404
508.0,290658
508.0,290912
510.0,291167
516.0,291425
510.0,291680
508.0,291934
518.0,292193
512.0,292449
524.0,292711
524.0,292973
516.0,293231
522.0,293492
516.0,293750
524.0,294012
510.0,294267
506.0,294520
506.0,294773
500.0,295023
506.0,295276
496.0,295524
496.0,295772
492.0,296018
496.0,296266
504.0,296518
500.0,296768
506.0,297021
502.0,297272
514.0,297529
512.0,297785
512.0,298041
518.0,298300
506.0,298553
516.0,298811
518.0,299070
514.0,299327
526.0,299590
522.0,299851
526.0,300114
526.0,300377
518.0,300636
524.0,300898
518.0,301157
524.0,301419
530.0,301684
520.0,301944
530.0,302209
526.0,302472
520.0,302732
514.0,302989
510.0,303244
518.0,303503
518.0,303762
526.0,304025
536.0,304293
526.0,304556
540.0,304826
530.0,305091
542.0,305362
546.0,305635
534.0,305902
536.0,306170
524.0,306432
528.0,306696
522.0,306957
500.0,307207
496.0,307455
500.0,307705
494.0,307952
484.0,308194
486.0,308437
480.0,308677
478.0,308916
476.0,309154
474.0,309391
470.0,309626
470.0,309861
464.0,310093
468.0,310327
464.0,310559
464.0,310791
466.0,311024
464.0,311256
464.0,311488
464.0,311720
464.0,311952
464.0,312184
464.0,312416
466.0,312649
462.0,312880
470.0,313115
476.0,313353
492.0,313599
486.0,313842
512.0,314098
518.0,314357
516.0,314615
520.0,314875
516.0,315133
522.0,315394
526.0,315657
526.0,315920
528.0,316184
520.0,316444
512.0,316700
510.0,316955
520.0,317215
508.0,317469
512.0,317725
518.0,317984
514.0,318241
530.0,318506
530.0,318771
516.0,319029
536.0,319297
538.0,319566
536.0,319834
536.0,320102
536.0,320370
546.0,320643
530.0,320908
532.0,321174
520.0,321434
528.0,321698
520.0,321958
530.0,322223
518.0,322482
528.0,322746
520.0,323006
538.0,323275
540.0,323545
532.0,323811
548.0,324085
540.0,324355
538.0,324624
528.0,324888
522.0,325149
536.0,325417
538.0,325686
528.0,325950
528.0,326214
516.0,326472
520.0,326732
512.0,326988
520.0,327248
510.0,327503
512.0,327759
502.0,328010
506.0,328263
498.0,328512
498.0,328761
504.0,329013
504.0,329265
502.0,329516
492.0,329762
490.0,330007
490.0,330252
484.0,330494
486.0,330737
494.0,330984
496.0,331232
504.0,331484
504.0,331736
502.0,331987
512.0,332243
508.0,332497
518.0,332756
520.0,333016
514.0,333273
522.0,333534
508.0,333788
518.0,334047
518.0,334306
524.0,334568
524.0,334830
520.0,335090
522.0,335351
522.0,335612
522.0,335873
520.0,336133
528.0,336397
526.0,336660
520.0,336920
526.0,337183
528.0,337447
530.0,337712
524.0,337974
516.0,338232
528.0,338496
520.0,338756
528.0,339020
526.0,339283
516.0,339541
528.0,339805
516.0,340063
514.0,340320
518.0,340579
520.0,340839
520.0,341099
518.0,341358
510.0,341613
514.0,341870
518.0,342129
514.0,342386
510.0,342641
506.0,342894
512.0,343150
504.0,343402
508.0,343656
512.0,343912
504.0,344164
510.0,344419
516.0,344677
512.0,344933
518.0,345192
516.0,345450
510.0,345705
516.0,345963
514.0,346220
522.0,346481
520.0,346741
514.0,346998
510.0,347253
510.0,347508
516.0,347766
506.0,348019
512.0,348275
516.0,348533
506.0,348786
516.0,349044
516.0,349302
500.0,349552
508.0,349806
502.0,350057
494.0,350304
490.0,350549
486.0,350792
476.0,351030
478.0,351269
478.0,351508
474.0,351745
470.0,351980
462.0,352211
462.0,352442
460.0,352672
458.0,352901
456.0,353129
460.0,353359
458.0,353588
454.0,353815
456.0,354043
454.0,354270
456.0,354498
460.0,354728
462.0,354959
466.0,355192
470.0,355427
466.0,355660
468.0,355894
468.0,356128
470.0,356363
478.0,356602
482.0,356843
504.0,357095
514.0,357352
512.0,357608
512.0,357864
506.0,358117
504.0,358369
508.0,358623
504.0,358875
516.0,359133
520.0,359393
510.0,359648
520.0,359908
524.0,360170
512.0,360426
524.0,360688
526.0,360951
534.0,361218
534.0,361485
536.0,361753
542.0,362024
534.0,362291
548.0,362565
536.0,362833
548.0,363107
530.0,363372
548.0,363646
542.0,363917
560.0,364197
548.0,364471
550.0,364746
542.0,365017
532.0,365283
534.0,365550
532.0,365816
538.0,366085
544.0,366357
540.0,366627
532.0,366893
524.0,367155
514.0,367412
508.0,367666
502.0,367917
506.0,368170
500.0,368420
520.0,368680
508.0,368934
516.0,369192
504.0,369444
504.0,369696
500.0,369946
500.0,370196
496.0,370444
496.0,370692
494.0,370939
498.0,371188
510.0,371443
524.0,371705
522.0,371966
522.0,372227
530.0,372492
530.0,372757
528.0,373021
524.0,373283
518.0,373542
520.0,373802
530.0,374067
516.0,374325
514.0,374582
518.0,374841
518.0,375100
522.0,375361
518.0,375620
518.0,375879
516.0,376137
508.0,376391
500.0,376641
504.0,376893
496.0,377141
500.0,377391
508.0,377645
508.0,377899
512.0,378155
512.0,378411
516.0,378669
518.0,378928
518.0,379187
530.0,379452
530.0,379717
530.0,379982
528.0,380246
530.0,380511
520.0,380771
518.0,381030
522.0,381291
518.0,381550
510.0,381805
508.0,382059
514.0,382316
506.0,382569
514.0,382826
514.0,383083
508.0,383337
516.0,383595
514.0,383852
520.0,384112
522.0,384373
510.0,384628
518.0,384887
516.0,385145
514.0,385402
516.0,385660
518.0,385919
522.0,386180
514.0,386437
506.0,386690
510.0,386945
502.0,387196
500.0,387446
500.0,387696
498.0,387945
498.0,388194
506.0,388447
504.0,388699
508.0,388953
508.0,389207
512.0,389463
506.0,389716
508.0,389970
520.0,390230
526.0,390493
530.0,390758
530.0,391023
516.0,391281
512.0,391537
510.0,391792
504.0,392044
514.0,392301
506.0,392554
510.0,392809
510.0,393064
518.0,393323
518.0,393582
520.0,393842
508.0,394096
512.0,394352
514.0,394609
512.0,394865
512.0,395121
508.0,395375
516.0,395633
510.0,395888
518.0,396147
512.0,396403
512.0,396659
506.0,396912
520.0,397172
512.0,397428
502.0,397679
508.0,397933
508.0,398187
500.0,398437
506.0,398690
504.0,398942
506.0,399195
500.0,399445
500.0,399695
508.0,399949
496.0,400197
504.0,400449
504.0,400701
498.0,400950
496.0,401198
496.0,401446
496.0,401694
506.0,401947
502.0,402198
498.0,402447
514.0,402704
510.0,402959
502.0,403210
506.0,403463
504.0,403715
502.0,403966
512.0,404222
514.0,404479
518.0,404738
518.0,404997
516.0,405255
512.0,405511
518.0,405770
518.0,406029
516.0,406287
514.0,406544
518.0,406803
514.0,407060
508.0,407314
502.0,407565
496.0,407813
506.0,408066
492.0,408312
484.0,408554
482.0,408795
482.0,409036
486.0,409279
482.0,409520
472.0,409756
466.0,409989
480.0,410229
456.0,410457
462.0,410688
464.0,410920
462.0,411151
460.0,411381
460.0,411611
458.0,411840
456.0,412068
454.0,412295
454.0,412522
454.0,412749
456.0,412977
456.0,413205
458.0,413434
460.0,413664
468.0,413898
488.0,414142
492.0,414388
488.0,414632
494.0,414879
500.0,415129
498.0,415378
490.0,415623
488.0,415867
486.0,416110
494.0,416357
498.0,416606
498.0,416855
494.0,417102
494.0,417349
502.0,417600
500.0,417850
506.0,418103
498.0,418352
506.0,418605
512.0,418861
506.0,419114
518.0,419373
528.0,419637
528.0,419901
550.0,420176
530.0,420441
542.0,420712
566.0,420995
534.0,421262
540.0,421532
536.0,421800
530.0,422065
516.0,422323
524.0,422585
532.0,422851
518.0,423110
524.0,423372
524.0,423634
514.0,423891
522.0,424152
526.0,424415
524.0,424677
524.0,424939
530.0,425204
530.0,425469
532.0,425735
530.0,426000
532.0,426266
528.0,426530
538.0,426799
530.0,427064
530.0,427329
522.0,427590
524.0,427852
516.0,428110
508.0,428364
508.0,428618
512.0,428874
508.0,429128
508.0,429382
500.0,429632
494.0,429879
492.0,430125
490.0,430370
488.0,430614
488.0,430858
494.0,431105
488.0,431349
502.0,431600
510.0,431855
502.0,432106
512.0,432362
508.0,432616
504.0,432868
504.0,433120
510.0,433375
506.0,433628
510.0,433883
510.0,434138
500.0,434388
500.0,434638
500.0,434888
496.0,435136
508.0,435390
506.0,435643
504.0,435895
498.0,436144
508.0,436398
508.0,436652
514.0,436909
524.0,437171
526.0,437434
528.0,437698
542.0,437969
522.0,438230
530.0,438495
528.0,438759
524.0,439021
532.0,439287
528.0,439551
522.0,439812
524.0,440074
534.0,440341
538.0,440610
522.0,440871
514.0,441128
512.0,441384
508.0,441638
508.0,441892
506.0,442145
508.0,442399
506.0,442652
508.0,442906
510.0,443161
510.0,443416
520.0,443676
516.0,443934
522.0,444195
526.0,444458
522.0,444719
528.0,444983
524.0,445245
518.0,445504
526.0,445767
526.0,446030
518.0,446289
534.0,446556
528.0,446820
528.0,447084
530.0,447349
532.0,447615
538.0,447884
538.0,448153
540.0,448423
536.0,448691
538.0,448960
534.0,449227
528.0,449491
530.0,449756
530.0,450021
534.0,450288
532.0,450554
526.0,450817
530.0,451082
524.0,451344
524.0,451606
520.0,451866
530.0,452131
526.0,452394
528.0,452658
512.0,452914
510.0,453169
514.0,453426
514.0,453683
508.0,453937
508.0,454191
508.0,454445
512.0,454701
510.0,454956
506.0,455209
506.0,455462
506.0,455715
510.0,455970
518.0,456229
512.0,456485
518.0,456744
518.0,457003
518.0,457262
518.0,457521
516.0,457779
524.0,458041
524.0,458303
530.0,458568
524.0,458830
520.0,459090
516.0,459348
510.0,459603
508.0,459857
508.0,460111
508.0,460365
514.0,460622
514.0,460879
516.0,461137
516.0,461395
528.0,461659
522.0,461920
514.0,462177
524.0,462439
528.0,462703
524.0,462965
530.0,463230
520.0,463490
516.0,463748
520.0,464008
514.0,464265
520.0,464525
514.0,464782
504.0,465034
506.0,465287
514.0,465544
502.0,465795
504.0,466047
504.0,466299
502.0,466550
496.0,466798
496.0,467046
496.0,467294
494.0,467541
502.0,467792
498.0,468041
510.0,468296
506.0,468549
518.0,468808
508.0,469062
512.0,469318
518.0,469577
508.0,469831
516.0,470089
518.0,470348
508.0,470602
512.0,470858
514.0,471115
510.0,471370
510.0,471625
506.0,471878
510.0,472133
516.0,472391
512.0,472647
516.0,472905
514.0,473162
508.0,473416
516.0,473674
530.0,473939
522.0,474200
532.0,474466
518.0,474725
518.0,474984
524.0,475246
518.0,475505
514.0,475762
518.0,476021
520.0,476281
522.0,476542
518.0,476801
512.0,477057
522.0,477318
520.0,477578
518.0,477837
514.0,478094
508.0,478348
516.0,478606
514.0,478863
510.0,479118
518.0,479377
520.0,479637
518.0,479896
524.0,480158
520.0,480418
522.0,480679
522.0,480940
516.0,481198
516.0,481456
516.0,481714
504.0,481966
510.0,482221
504.0,482473
502.0,482724
498.0,482973
490.0,483218
486.0,483461
480.0,483701
480.0,483941
480.0,484181
476.0,484419
468.0,484653
478.0,484892
478.0,485131
480.0,485371
484.0,485613
486.0,485856
488.0,486100
496.0,486348
490.0,486593
494.0,486840
496.0,487088
496.0,487336
496.0,487584
498.0,487833
494.0,488080
492.0,488326
506.0,488579
500.0,488829
498.0,489078
496.0,489326
500.0,489576
498.0,489825
500.0,490075
494.0,490322
504.0,490574
502.0,490825
508.0,491079
498.0,491328
498.0,491577
502.0,491828
506.0,492081
506.0,492334
504.0,492586
508.0,492840
502.0,493091
502.0,493342
498.0,493591
516.0,493849
508.0,494103
510.0,494358
504.0,494610
504.0,494862
508.0,495116
504.0,495368
510.0,495623
504.0,495875
506.0,496128
514.0,496385
508.0,496639
510.0,496894
508.0,497148
508.0,497402
502.0,497653
504.0,497905
510.0,498160
506.0,498413
504.0,498665
506.0,498918
506.0,499171
508.0,499425
508.0,499679
510.0,499934
510.0,500189
512.0,500445
508.0,500699
514.0,500956
510.0,501211
510.0,501466
512.0,501722
512.0,501978
510.0,502233
512.0,502489
508.0,502743
510.0,502998
506.0,503251
502.0,503502
500.0,503752
498.0,504001
496.0,504249
490.0,504494
490.0,504739
492.0,504985
488.0,505229
496.0,505477
492.0,505723
496.0,505971
494.0,506218
500.0,506468
494.0,506715
494.0,506962
494.0,507209
490.0,507454
484.0,507696
484.0,507938
490.0,508183
490.0,508428
494.0,508675
494.0,508922
512.0,509178
520.0,509438
516.0,509696
506.0,509949
528.0,510213
506.0,510466
522.0,510727
530.0,510992
544.0,511264
502.0,511515
516.0,511773
514.0,512030
514.0,512287
502.0,512538
504.0,512790
504.0,513042
504.0,513294
506.0,513547
506.0,513800
512.0,514056
514.0,514313
516.0,514571
514.0,514828
514.0,515085
512.0,515341
518.0,515600
520.0,515860
514.0,516117
516.0,516375
516.0,516633
518.0,516892
518.0,517151
508.0,517405
506.0,517658
514.0,517915
514.0,518172
512.0,518428
516.0,518686
512.0,518942
516.0,519200
520.0,519460
514.0,519717
520.0,519977
518.0,520236
518.0,520495
512.0,520751
506.0,521004
504.0,521256
502.0,521507
498.0,521756
510.0,522011
504.0,522263
506.0,522516
504.0,522768
514.0,523025
506.0,523278
516.0,523536
506.0,523789
514.0,524046
512.0,524302
512.0,524558
508.0,524812
522.0,525073
524.0,525335
520.0,525595
516.0,525853
514.0,526110
514.0,526367
510.0,526622
510.0,526877
510.0,527132
510.0,527387
508.0,527641
504.0,527893
500.0,528143
502.0,528394
504.0,528646
502.0,528897
506.0,529150
508.0,529404
504.0,529656
504.0,529908
508.0,530162
510.0,530417
510.0,530672
506.0,530925
510.0,531180
520.0,531440
516.0,531698
504.0,531950
502.0,532201
500.0,532451
496.0,532699
486.0,532942
490.0,533187
482.0,533428
484.0,533670
478.0,533909
478.0,534148
490.0,534393
476.0,534631
484.0,534873
494.0,535120
520.0,535380
568.0,535664
554.0,535941
532.0,536207
500.0,536457
502.0,536708
504.0,536960
496.0,537208
492.0,537454
494.0,537701
518.0,537960
534.0,538227
558.0,538506
552.0,538782
554.0,539059
548.0,539333
552.0,539609
546.0,539882
518.0,540141
518.0,540400
508.0,540654
502.0,540905
492.0,541151
496.0,541399
498.0,541648
506.0,541901
510.0,542156
528.0,542420
514.0,542677
528.0,542941
508.0,543195
536.0,543463
510.0,543718
518.0,543977
516.0,544235
524.0,544497
514.0,544754
518.0,545013
508.0,545267
512.0,545523
502.0,545774
504.0,546026
502.0,546277
502.0,546528
502.0,546779
502.0,547030
494.0,547277
500.0,547527
498.0,547776
492.0,548022
490.0,548267
484.0,548509
490.0,548754
490.0,548999
486.0,549242
482.0,549483
482.0,549724
488.0,549968
486.0,550211
488.0,550455
490.0,550700
492.0,550946
488.0,551190
488.0,551434
486.0,551677
486.0,551920
492.0,552166
488.0,552410
492.0,552656
490.0,552901
490.0,553146
510.0,553401
512.0,553657
514.0,553914
516.0,554172
500.0,554422
522.0,554683
498.0,554932
502.0,555183
498.0,555432
504.0,555684
496.0,555932
496.0,556180
498.0,556429
494.0,556676
492.0,556922
490.0,557167
490.0,557412
500.0,557662
494.0,557909
492.0,558155
498.0,558404
494.0,558651
490.0,558896
496.0,559144
490.0,559389
490.0,559634
486.0,559877
490.0,560122
486.0,560365
484.0,560607
486.0,560850
482.0,561091
484.0,561333
484.0,561575
498.0,561824
500.0,562074
506.0,562327
488.0,562571
494.0,562818
510.0,563073
490.0,563318
492.0,563564
498.0,563813
494.0,564060
506.0,564313
498.0,564562
492.0,564808
506.0,565061
494.0,565308
498.0,565557
492.0,565803
490.0,566048
492.0,566294
484.0,566536
484.0,566778
478.0,567017
478.0,567256
478.0,567495
474.0,567732
476.0,567970
504.0,568222
490.0,568467
504.0,568719
516.0,568977
500.0,569227
516.0,569485
492.0,569731
498.0,569980
496.0,570228
496.0,570476
490.0,570721
490.0,570966
488.0,571210
486.0,571453
490.0,571698
496.0,571946
494.0,572193
500.0,572443
494.0,572690
498.0,572939
494.0,573186
504.0,573438
504.0,573690
502.0,573941
516.0,574199
516.0,574457
532.0,574723
514.0,574980
544.0,575252
520.0,575512
550.0,575787
520.0,576047
520.0,576307
524.0,576569
516.0,576827
508.0,577081
508.0,577335
510.0,577590
512.0,577846
512.0,578102
514.0,578359
512.0,578615
510.0,578870
514.0,579127
508.0,579381
510.0,579636
510.0,579891
506.0,580144
516.0,580402
508.0,580656
510.0,580911
508.0,581165
502.0,581416
508.0,581670
500.0,581920
498.0,582169
502.0,582420
496.0,582668
506.0,582921
500.0,583171
494.0,583418
494.0,583665
500.0,583915
496.0,584163
490.0,584408
486.0,584651
486.0,584894
488.0,585138
482.0,585379
480.0,585619
474.0,585856
480.0,586096
470.0,586331
482.0,586572
470.0,586807
468.0,587041
468.0,587275
468.0,587509
454.0,587736
460.0,587966
462.0,588197
460.0,588427
458.0,588656
456.0,588884
452.0,589110
454.0,589337
454.0,589564
450.0,589789
450.0,590014
448.0,590238
452.0,590464
450.0,590689
450.0,590914
448.0,591138
452.0,591364
454.0,591591
458.0,591820
468.0,592054
466.0,592287
480.0,592527
478.0,592766
486.0,593009
490.0,593254
492.0,593500
496.0,593748
494.0,593995
502.0,594246
514.0,594503
514.0,594760
512.0,595016
514.0,595273
520.0,595533
520.0,595793
524.0,596055
528.0,596319
518.0,596578
530.0,596843
528.0,597107
520.0,597367
524.0,597629
526.0,597892
526.0,598155
528.0,598419
522.0,598680
520.0,598940
512.0,599196
512.0,599452
520.0,599712
516.0,599970
518.0,600229
516.0,600487
512.0,600743
520.0,601003
524.0,601265
524.0,601527
520.0,601787
516.0,602045
518.0,602304
506.0,602557
510.0,602812
508.0,603066
502.0,603317
504.0,603569
506.0,603822
504.0,604074
512.0,604330
510.0,604585
518.0,604844
522.0,605105
512.0,605361
504.0,605613
506.0,605866
514.0,606123
506.0,606376
514.0,606633
514.0,606890
506.0,607143
516.0,607401
520.0,607661
518.0,607920
518.0,608179
514.0,608436
526.0,608699
524.0,608961
532.0,609227
530.0,609492
536.0,609760
524.0,610022
532.0,610288
528.0,610552
530.0,610817
516.0,611075
526.0,611338
518.0,611597
526.0,611860
528.0,612124
520.0,612384
530.0,612649
520.0,612909
530.0,613174
524.0,613436
530.0,613701
526.0,613964
530.0,614229
532.0,614495
524.0,614757
506.0,615010
500.0,615260
496.0,615508
498.0,615757
490.0,616002
490.0,616247
484.0,616489
480.0,616729
470.0,616964
476.0,617202
472.0,617438
470.0,617673
468.0,617907
468.0,618141
462.0,618372
464.0,618604
460.0,618834
460.0,619064
458.0,619293
464.0,619525
486.0,619768
492.0,620014
508.0,620268
506.0,620521
510.0,620776
518.0,621035
528.0,621299
536.0,621567
520.0,621827
516.0,622085
520.0,622345
512.0,622601
510.0,622856
502.0,623107
498.0,623356
498.0,623605
486.0,623848
492.0,624094
490.0,624339
484.0,624581
482.0,624822
480.0,625062
476.0,625300
476.0,625538
470.0,625773
464.0,626005
468.0,626239
464.0,626471
468.0,626705
464.0,626937
468.0,627171
468.0,627405
476.0,627643
484.0,627885
506.0,628138
510.0,628393
518.0,628652
518.0,628911
528.0,629175
532.0,629441
538.0,629710
540.0,629980
552.0,630256
552.0,630532
516.0,630790
516.0,631048
510.0,631303
506.0,631556
508.0,631810
514.0,632067
504.0,632319
510.0,632574
514.0,632831
506.0,633084
494.0,633331
496.0,633579
486.0,633822
486.0,634065
482.0,634306
476.0,634544
472.0,634780
470.0,635015
470.0,635250
468.0,635484
468.0,635718
464.0,635950
472.0,636186
480.0,636426
478.0,636665
488.0,636909
500.0,637159
506.0,637412
510.0,637667
512.0,637923
504.0,638175
524.0,638437
508.0,638691
512.0,638947
508.0,639201
504.0,639453
498.0,639702
502.0,639953
498.0,640202
510.0,640457
504.0,640709
512.0,640965
532.0,641231
518.0,641490
524.0,641752
516.0,642010
510.0,642265
508.0,642519
508.0,642773
510.0,643028
508.0,643282
526.0,643545
516.0,643803
524.0,644065
526.0,644328
524.0,644590
530.0,644855
516.0,645113
522.0,645374
522.0,645635
528.0,645899
524.0,646161
540.0,646431
536.0,646699
534.0,646966
542.0,647237
532.0,647503
544.0,647775
536.0,648043
532.0,648309
542.0,648580
528.0,648844
530.0,649109
524.0,649371
512.0,649627
506.0,649880
500.0,650130
510.0,650385
518.0,650644
508.0,650898
506.0,651151
504.0,651403
506.0,651656
504.0,651908
502.0,652159
500.0,652409
498.0,652658
498.0,652907
506.0,653160
498.0,653409
494.0,653656
496.0,653904
508.0,654158
512.0,654414
510.0,654669
520.0,654929
508.0,655183
506.0,655436
500.0,655686
498.0,655935
498.0,656184
490.0,656429
496.0,656677
490.0,656922
488.0,657166
486.0,657409
484.0,657651
480.0,657891
480.0,658131
478.0,658370
474.0,658607
474.0,658844
474.0,659081
472.0,659317
476.0,659555
478.0,659794
486.0,660037
482.0,660278
488.0,660522
482.0,660763
484.0,661005
478.0,661244
480.0,661484
482.0,661725
476.0,661963
474.0,662200
472.0,662436
472.0,662672
476.0,662910
476.0,663148
482.0,663389
480.0,663629
482.0,663870
486.0,664113
488.0,664357
492.0,664603
484.0,664845
492.0,665091
488.0,665335
488.0,665579
490.0,665824
492.0,666070
486.0,666313
490.0,666558
492.0,666804
494.0,667051
498.0,667300
494.0,667547
496.0,667795
494.0,668042
492.0,668288
486.0,668531
488.0,668775
486.0,669018
490.0,669263
482.0,669504
484.0,669746
484.0,669988
488.0,670232
486.0,670475
482.0,670716
480.0,670956
482.0,671197
484.0,671439
482.0,671680
486.0,671923
488.0,672167
488.0,672411
488.0,672655
486.0,672898
482.0,673139
482.0,673380
482.0,673621
478.0,673860
482.0,674101
476.0,674339
476.0,674577
480.0,674817
476.0,675055
478.0,675294
478.0,675533
478.0,675772
474.0,676009
474.0,676246
478.0,676485
476.0,676723
474.0,676960
478.0,677199
474.0,677436
476.0,677674
482.0,677915
478.0,678154
480.0,678394
484.0,678636
478.0,678875
480.0,679115
480.0,679355
478.0,679594
480.0,679834
474.0,680071
476.0,680309
476.0,680547
476.0,680785
472.0,681021
478.0,681260
488.0,681504
482.0,681745
480.0,681985
476.0,682223
476.0,682461
476.0,682699
474.0,682936
470.0,683171
472.0,683407
470.0,683642
462.0,683873
468.0,684107
468.0,684341
466.0,684574
470.0,684809
462.0,685040
464.0,685272
470.0,685507
464.0,685739
462.0,685970
458.0,686199
458.0,686428
462.0,686659
458.0,686888
456.0,687116
452.0,687342
456.0,687570
454.0,687797
450.0,688022
448.0,688246
452.0,688472
446.0,688695
452.0,688921
446.0,689144
448.0,689368
440.0,689588
454.0,689815
450.0,690040
444.0,690262
444.0,690484
442.0,690705
444.0,690927
444.0,691149
448.0,691373
448.0,691597
448.0,691821
452.0,692047
464.0,692279
472.0,692515
478.0,692754
480.0,692994
492.0,693240
496.0,693488
492.0,693734
498.0,693983
498.0,694232
514.0,694489
492.0,694735
498.0,694984
482.0,695225
492.0,695471
484.0,695713
476.0,695951
472.0,696187
466.0,696420
472.0,696656
462.0,696887
470.0,697122
462.0,697353
468.0,697587
460.0,697817
446.0,698040
452.0,698266
452.0,698492
448.0,698716
448.0,698940
446.0,699163
446.0,699386
446.0,699609
448.0,699833
452.0,700059
458.0,700288
462.0,700519
462.0,700750
482.0,700991
492.0,701237
496.0,701485
498.0,701734
500.0,701984
482.0,702225
484.0,702467
480.0,702707
474.0,702944
472.0,703180
470.0,703415
464.0,703647
464.0,703879
458.0,704108
452.0,704334
460.0,704564
452.0,704790
452.0,705016
448.0,705240
448.0,705464
450.0,705689
