record_name,window_idx,rr_ms_mean_dev,rr_ms_std_dev,rr_ms_min_dev,rr_ms_max_dev,rr_ms_25%_dev,rr_ms_50%_dev,rr_ms_75%_dev,label
infant1,43,1.038648439249857,1.1803342681782139,0.3721042037676307,0.8928783981651903,-0.4155053813212616,2.024845673131656,0.8027320214273538,0
infant1,44,1.237970006603156,-0.0185738543465744,2.171142875570054,0.7555619011092114,2.4379487299743166,0.6599120175960899,0.656780744804206,0
infant1,45,-2.1100137124735996,-2.3184545271120607,0.8017837257372732,-1.7980898017019415,-1.0371160764820735,-2.298559131962804,-2.0446626032894386,0
infant1,46,-3.155035534263062,-1.6768130205181282,-1.6321024444751409,-2.2458451025658706,-3.6299062676872462,-2.4665765749313358,-3.2071349029490928,0
infant1,47,-2.892893310661146,-1.362376560273303,-1.311124562750477,-1.6470893193164873,-3.377258416109576,-2.4771684715343114,-2.789009040604108,0
infant1,48,-1.507308899456987,-0.14239589502285546,-1.0848608560193704,-0.789099604451262,-2.0788727803147005,-1.4907880397936646,-1.4078431986233795,0
infant1,49,-0.8059650954105841,-0.14833600609002276,-0.887411967464946,-0.6536414850751397,-0.9624496759864039,-0.9377863588355194,-0.6607826143039329,0
infant1,50,-0.5677919662994706,-0.39845692800185734,-0.721839754778678,-0.5910381929728081,-0.7870708478151901,-0.27414463245357334,-0.5581563056514394,0
infant1,51,-0.28486699813021416,-1.0283595715955633,-0.06562179588896734,-0.5325352101035206,-0.015452835662365284,-0.1800073473886158,-0.4629100498862757,0
infant1,52,-0.5423840937970708,-0.2810841505364699,-0.813157112614728,-0.43571062644833375,-0.42684820376638966,-0.3880175522033042,-0.8372344584771558,0
infant1,53,-1.5063466645209398,0.587630070932371,-1.3416407864998738,-0.34247223835305857,-1.779240757856734,-1.8687470585561505,-1.646017922138155,0
infant1,54,-1.4379602226949246,1.9936467095139385,-1.7230143007366459,1.1289669941979878,-1.9747684483782932,-1.9892216915909036,-1.4296591319768723,0
infant1,55,-1.5246996553915126,2.03106244290995,-1.6321024444751409,2.449489742783178,-1.8286737322572428,-1.8470898436969097,-1.5,0
infant1,56,-3.220963281301006,-0.7971464357773024,-2.691255681435176,-2.6142637586900093,-2.2335994449423886,-2.072826613465662,-2.8460498941515366,0
infant1,57,-1.782082488339408,0.46485401988124025,-1.8375515624550085,-0.8072943316604119,-1.6413726902778698,-1.547527154798999,-1.8973665961010293,0
infant1,58,-0.0382319158018746,0.9720198327457401,-0.7071067811865475,-0.03844258722192229,-0.22805612923222043,-0.02442174177189036,0.05078185267991205,0
infant1,59,0.8738086682766855,-0.6448980811260584,0.8581163303210352,-0.03844258722192229,1.441187275111445,0.7673121068371337,1.0092208805381946,0
infant1,60,0.3908986991046422,-0.9560809852500856,0.8581163303210351,-0.03844258722192229,0.29051665888652173,0.27227203790994975,0.11830050143128522,0
infant1,61,0.2151344761800985,-1.5402790793840577,0.8581163303210351,-0.8072943316604119,0.3524738766825254,0.40993876680684926,0.24421769772038077,0
infant1,62,1.0865910917930952,-1.602027260777337,1.8375515624550085,-0.3351516916180708,1.1051475129283532,1.2271677122787292,1.0598765291373557,0
infant1,63,0.8648579069864376,-1.242491658334844,1.5732132722552294,-0.2963188789948758,1.1422868628800917,0.993883734673619,0.407644818898983,0
infant1,64,0.037915001887944534,-0.622962333902904,0.0,-0.6272915629852174,0.39615590589988775,0.5105227557738187,-0.3087175756379466,0
infant1,65,-1.5571820606150204,3.5782130269474792,-2.69049363144781,5.212928818396782,-2.0397003109502547,-1.5749231013353095,-0.958649313823105,0
infant1,66,-2.53107302584094,3.147728353192151,-1.9106443409888725,2.8971077098904647,-2.1470200955880037,-3.205749408218408,-3.3509319508565456,0
infant1,67,-1.6768143569967922,1.060460245721425,-1.585494592689697,1.9668302043215573,-1.7589386091262076,-1.3198240351921797,-1.3675110700012718,0
infant1,68,-1.4789742600611249,-0.9484821064944148,-0.9587225543243557,-1.6229265891117404,-1.114835029435812,-1.213494167017386,-1.255222739832123,0
infant1,69,-1.4787976169943493,-0.8956799240366177,-0.8409178658720833,-1.3473838648705991,-0.9431191251430132,-1.3957089363297133,-1.4236081130229692,0
infant1,70,-0.8144299594810789,-0.3499572697410856,-0.6880237084407935,-0.741994688181925,-0.7745966692414834,-0.7476381758419768,-0.7692875136699725,0
infant1,71,-1.115266780201049,0.22793923239243538,-1.3347310026050472,-0.6703695081106323,-1.413244590993575,-0.9940515354066511,-0.6210590034081188,0
infant1,72,-1.9207159653496502,-0.7540948981438518,-1.4766641164298921,-1.2817689513428547,-1.5240015240022862,-1.6061399229713809,-2.2341123507414746,0
infant1,73,-2.099571834797915,-0.8722753962108153,-1.697056274847714,-1.3321065727889045,-1.6897916094753345,-1.7745169516300137,-2.2150511535635538,0
infant1,74,-2.4220248696062687,-0.8326892625379693,-2.6674327673606024,-1.3372184091191184,-1.9881477790770299,-2.431215912010043,-2.1617152770431733,0
infant1,75,-1.8091849114649574,-0.6168192777786341,-2.111764797935073,-1.0170952554312156,-1.8499644377805329,-1.566452547926578,-1.312446782270198,0
infant1,76,-1.3359186259178755,-0.3430416610705648,-1.5682096279278965,-0.8445631969944096,-1.432207915141908,-1.2721433189123024,-1.1012511788710524,0
infant1,77,-0.5864434294530366,1.5369308461906366,-1.2435066243620165,-0.04090486541810068,-1.1504474832710556,-0.6332377902572627,-0.5404192632877298,0
infant1,78,0.9900259857220443,1.3558415471578578,0.11241221223789775,1.0887450820364393,0.4029401962844353,1.2983628546942858,1.2247448713915892,0
infant1,79,1.4094990005645411,1.1532610322290766,0.6630947567946429,1.2678249381522444,1.0371160764820664,1.5222185192967486,1.6329931618554523,0
infant1,80,1.1255076700681577,1.8013918139465601,0.8372344584771558,1.3690213203235355,1.1740873104919545,0.31016048255800993,1.6853136242833613,0
infant1,81,2.1770437302386,2.1512408464244146,1.6431676725154982,1.8141236937208562,1.3506065048838165,2.654293433635551,1.9088065860549657,0
infant1,82,2.543522169194011,-0.06613430776142429,4.011766361713283,2.0251429811051187,3.9701589593065636,2.2655907168135334,2.1757825667072437,0
infant1,83,1.5946112461076536,0.906561741940266,1.629959680161435,1.918380183731857,1.8864844365675972,1.509690001885034,1.5397122132898389,0
infant1,84,1.6297522183122424,2.501446320907682,1.2902268462116693,2.0041986686430118,1.7434904749222393,1.465586983252597,1.7044371073909008,0
infant1,85,1.3578461062774987,1.1792701925063773,1.6045216720002147,1.5803838348093278,1.3713784492892322,1.2077990834382168,1.2072257040244276,0
infant1,86,0.4231528354994607,-1.2791040813859342,0.7555619011092114,0.10385383562697087,0.8429272304235246,0.5877336211239544,0.26678301070355226,0
infant1,87,0.2426458035102775,-1.6912687214092983,0.6060915267313265,-0.33494531740415406,0.6895983262221461,0.44130524594936765,0.08558015311254157,0
infant1,88,0.4607297938162746,-1.6280372479367027,0.8549108042488868,-0.5107539184552492,0.9587225543243557,0.7371541402007389,-0.1947047140333585,0
infant1,89,0.5177808100826586,-0.7261992023335007,1.1450794280536694,-0.0835269069584549,0.7996709849747734,0.5870952657480993,0.1495526292294051,0
infant1,90,0.2861200724344782,-0.4005973563121235,0.4866642633922876,-0.21421880923721362,0.27461884943567366,0.4471276507320815,-0.015924589830981026,0
infant1,91,-0.6372488868045909,-0.6839975880157347,-0.33129457822453967,-0.993883734673619,-0.08201498277207123,-1.2727922061357855,-0.9231861823449955,0
infant1,92,-1.3018722854568943,-1.0958623216809318,-0.8705715001320109,-1.57691195802435,-1.0371160764820804,-1.2727922061357855,-1.661735128220992,0
infant1,93,-0.5001514152988565,-0.8138181501113073,0.47434164902526366,-0.6915408753557705,1.1484060976401014,-1.0386161005180585,-0.6356921248622973,0
infant1,94,-1.9651012069333809,0.43606873397871876,-2.0649296419562395,-0.5565281180987273,-4.98803446308044,-2.430574481000791,-1.1890352911718969,0
infant1,95,-3.2841020213989136,-1.262389853914296,-1.6561573424216443,-2.2715836876335747,-3.5196365140546764,-4.483302354291971,-2.8460498941515393,0
infant1,96,-2.974979210812381,-0.29731677575672927,-3.4785054261852144,-2.3483810629923907,-2.8908546931319234,-3.2575493713797767,-3.1910256388971856,0
infant1,97,-2.6509866240705313,-1.5542797523666227,-2.1213203435596424,-2.494454280654064,-2.335670681190206,-2.6224718283646133,-2.62773272101864,0
infant1,98,-0.9782565532074915,2.2802916855058566,-1.5854945926897013,0.7972410051791008,-1.3402938538540354,-1.3568010505999362,-0.8581163303210319,0
infant1,99,0.36694221447913783,1.0733072519802183,-0.16404358872970853,0.749025340718833,0.2443439120756243,0.21997067253202995,0.7071067811865476,0
infant1,100,-0.14966446255444113,1.3267325340772658,-1.2792042981336624,0.1612809991711411,-0.6004805767690767,-0.14212494941734338,0.29834709485930533,0
infant1,101,-0.6105084372849027,0.7866870229931284,-1.0627378626481105,-0.06993786061802451,-0.9691691584008908,-0.795495128834866,-0.6616931598844286,1
infant1,102,0.8409371478269221,1.3441402828011018,-0.8698944866536655,0.7171371656006362,0.3768741868967765,1.3085882090158025,1.2146870724655228,0
infant1,103,0.6254578609091552,0.7450503576831473,0.0,0.6294407455622106,0.37252835095167747,0.1948961162363934,1.0954451150103321,0
infant1,104,0.2955372466224327,-0.453310131412411,0.31622776601683494,-0.06993786061802451,0.7728147559789651,0.34237818306196527,0.0,0
infant1,105,0.9228461692322812,-0.969460207627154,1.660195771588406,0.0,1.5863039727989259,1.0795361667471401,0.6138538987385647,0
infant1,106,0.7116971940135616,-1.4675468636922466,2.846049894151548,-0.5030687855502537,1.273312031440748,0.9026333917088237,0.5022440989679223,0
infant1,107,0.7564593922498649,-1.3870800209023098,1.9082149783684503,-0.6332377902572627,1.0368905658045837,0.7351249054145369,0.3643993485805088,0
infant1,108,1.566642380957009,-1.2778093659045409,1.4642805902759268,-0.5905961630007434,1.7260894852528477,1.4222994691050526,0.17616606585441358,0
infant1,109,1.80681343671171,-1.5179638899829415,2.757435090054174,-0.4444783184923112,2.3160149047538865,1.2791245447560973,1.0606601717798212,0
infant1,110,1.0002805267027886,-1.3465709971074808,1.8973665961010293,-0.283192548987396,1.0342215443509104,1.0998533626601497,0.0,0
infant1,111,1.309089557289617,-0.563355634710188,0.9295803361350253,-0.19364916731037363,0.8485665523518882,0.9009197754061053,1.0606601717798212,0
infant1,112,1.0822814559875085,-0.12363982596490514,0.7633862853691129,0.7745966692414807,0.7725894187328073,0.8502651466878652,1.0371160764820735,0
infant1,113,-0.9932350057277066,0.63428523223825,-1.4491376746189402,1.0278724332962959,-0.41403933560541845,-0.36439934858050876,-0.4444783184923112,0
infant1,114,-3.144207439351721,1.7438735426205418,-1.4491376746189402,-1.5,-2.9417420270727606,-3.4324653212841403,-3.4785054261852215,0
infant1,115,-1.8745798469634136,3.6192667228945608,-1.4491376746189402,4.2013117485094105,-2.232625222605757,-2.4244128727957546,-2.3983690110246685,0
infant1,116,-0.3379739316741861,7.652637659933002,-1.9188064472004938,10.412661975295494,-2.2406858496726145,-1.7540650461275646,0.09086737992230223,0
infant1,117,-0.32809284390907095,2.6762127751602027,-1.4763922985673923,2.7346876648057874,-1.6552110070315664,-1.3865371279199858,0.7723727293396078,0
infant1,118,-1.3585414089215324,0.20838335732637045,-1.1933883794372355,-0.1860521018838127,-0.9052522329998287,-1.137554328700952,-1.7429297801393113,0
infant1,119,-2.481525685861971,-0.5731577531229128,-1.4541904712417695,-0.9834884862283447,-1.2892986348785365,-1.5941067939721754,-2.1454867338278163,0
infant1,120,-2.19673348877036,-0.7683994782223519,-1.2087344460380707,-1.2827791657412049,-1.0905437699999514,-1.9188064472004938,-2.2837296914601337,0
infant1,121,-0.4537186784803758,0.31704572734446823,-0.5022440989679223,-0.10283196260228078,-0.9050722867019229,-0.9091372900969897,0.43132355442753595,0
infant1,122,-0.406366242791275,0.2854610794614443,-0.34874291623145787,-0.13865653312738302,-0.7617500626155103,-0.7590721152765858,0.5357311583394713,0
infant1,123,-1.3375775734086275,-0.7857629291262491,-0.13552618543578,-0.8531241498687382,-0.6937788652907055,-0.6607826143039329,-1.7658914755477078,0
infant1,124,1.1696591219683932,0.7450616175704293,0.0,1.754027332652354,1.4146786877145352,2.2883102141894134,0.39998171135952054,0
infant1,125,1.7055355056954804,0.33097250739369044,3.6994873829426216,1.3637059351454845,5.767536188374605,2.9417420270727606,0.9287721599978953,0
infant1,126,0.14376629942978222,-1.1322278292268326,2.449489742783178,-0.8374357893586237,1.5284342024147197,0.2587318085592286,0.07114680081768734,0
infant1,127,0.5257843249558732,-0.6959156917705441,1.742842505793335,-0.6779055867567277,1.2214619958335946,0.2587318085592286,0.29559878344928797,0
infant1,128,2.4775593971374725,-0.3147358053132439,1.363108402192951,0.1325987088263587,2.816888777591524,2.8460498941515393,1.7667791694910098,0
infant1,129,1.998290351212779,-0.6448304019235657,3.4785054261852215,0.11593543064147861,2.574997523279964,1.9188064472004938,1.376795528629654,0
infant1,130,0.9848179613632663,-1.2757494686166337,1.5989126740164485,-0.47894552575944693,1.2576675135944424,1.4636439188295598,0.5509925719746628,0
infant1,131,-0.46749385412381617,-0.0978362038586936,-0.9620929143282966,-0.5868514452858418,-0.5936557794429493,0.057842241545974137,-0.29738746839498853,0
infant1,132,-2.042366589749372,-1.1389253322876283,-0.9620929143282966,-1.2640514574005766,-1.2562885295843553,-1.9434134648078603,-2.3429183307037844,0
infant1,133,-1.6542049689332945,-1.0232372132585947,-0.9620929143282966,-1.0726424370463863,-1.2562885295843553,-1.7008401285415224,-1.684974812955387,0
infant1,134,-1.5044283642990752,-1.0865050061554962,-0.9620929143282966,-1.006361498688297,-1.2562885295843553,-1.5167754951658374,-1.684974812955387,0
infant1,135,-1.722829150946488,-0.8748110290943999,-2.0939669311851143,-1.2733951394742615,-1.6730299238846813,-1.227167712278725,-1.837340515557568,0
infant1,136,-1.7251189304673966,-0.41386817441856816,-1.5633744435907904,-1.5021311874351713,-1.7982931539981297,-1.9082149783684568,-1.8618232618341781,0
infant1,137,-0.7061097345397447,3.79915079644845,-1.2441273088941511,1.153395292043651,-1.3986734519356894,-0.6994724762036326,-0.6578591811041806,0
infant1,138,-0.6903794549072464,2.4122857571427625,-1.4222994691050526,1.001030396976086,-1.1336046148240706,-0.9874208829065728,-0.5404192632877298,0
infant1,139,-1.2780366482536532,-0.6709765474856985,-1.1430011430017146,-1.5292703816174902,-0.9381028560753386,-1.2247448713915892,-1.2703776112059404,0
infant1,140,-0.2539035713595742,0.9739059839491927,-0.09534625892456058,0.49985588701242745,-0.8432740427115648,-0.6010679332093337,-0.232897126278046,0
infant1,141,-0.013189680474052872,1.092926897741057,-0.5592548233558751,0.5410832508379356,-0.8660254037844387,-0.4936055194583839,0.8770845585749992,0
infant1,142,0.5819710329748816,0.9341162046976995,-0.4242640687119285,0.5851156974023879,-0.7378647873726248,0.8502651466878652,1.487800504318712,0
infant1,143,2.8015570303422335,0.217851743539045,0.6607826143039329,0.4888805062360246,1.7650452162436563,3.2795941372246133,2.9162899432505553,0
infant1,144,3.537059906289332,-0.13563351513282307,3.047000250462046,0.7038618017794125,4.118438837901865,3.8183766184073566,2.8172137917430202,0
infant1,145,3.0722835439615053,-0.9604733137451389,5.7783437244894955,2.102850785041253,3.9626360509198513,2.752404068326413,1.8947018788138807,0
infant1,146,2.564935855978817,-0.006330876029242305,2.496150883013531,1.8973665961010269,2.6977554773152823,1.8710251986859072,2.372714888771139,0
infant1,147,2.0830104529755205,-0.6718333367939858,1.7547915957337994,1.531073494810626,2.2046592699035252,2.010910149708414,2.074397502890897,0
infant1,148,1.330864346649873,-1.274937641309131,1.363732240947612,0.29631887899487763,1.3924222600418823,1.3543535819067691,1.2892201946784083,0
infant1,149,1.128868625444283,-0.8473840060656992,1.1093609954301693,1.03711607648207,1.3441919904492141,1.0971513320276847,1.047003383786978,0
infant1,150,1.3660060736637218,-0.11989726263201801,1.224744871391589,0.9486832980505138,1.0945414109240856,1.2529036043768351,1.3078945312963972,0
infant1,151,1.4058363928625155,0.24756028666217098,0.9995411791453804,0.7745966692414852,1.2104493848610838,1.4140751046413327,2.0103986718948583,0
infant1,152,0.824764348672901,0.16975060845395534,0.8359173188630292,0.6210590034081178,0.6981338900140391,0.8510124063989313,0.753856066548625,0
infant1,153,0.8184027576810584,-0.8046115471511015,0.720528747966872,0.07905694150421061,0.5880702018204726,0.7790622698806055,1.1795710914846245,0
infant1,154,1.1772283142801694,1.8644503667122516,0.0,1.9591625141905282,0.6539602476860689,1.5378150863882207,1.0356821508698821,0
infant1,155,0.5415823620787815,3.621287080120903,-0.7745966692414945,1.9030320807801648,-0.9185586535436918,-0.0469093700400545,0.8770845585749992,0
infant1,156,-1.70646047103889,1.9071588269883157,-4.647580015448912,0.9007039500489586,-3.009910102233845,-1.8499644377805329,-1.36865711315934,0
infant1,157,-3.5181286165517425,-1.1468049077970952,-2.3940716253630416,-2.9876796194031114,-3.0618621784789726,-2.93817881294555,-2.9303206046700554,0
infant1,158,-3.336320884090395,-0.34881770333545564,-3.464101615137755,-2.346481492667392,-3.748876266840331,-3.1418989478088797,-2.6388952453521206,0
infant1,159,-2.6555938889962865,-1.758550097781149,-2.101947149236109,-2.5117201006636187,-2.325672736143029,-2.3080538720004617,-2.9222612411119413,0
infant1,160,-1.9681821202268264,0.6186717730449973,-2.544079484908426,-0.4671867646390376,-2.1465957732770975,-1.9082149783684568,-1.6611934171873024,0
infant1,161,-1.7361380199252086,1.1677875735045171,-1.796013284141896,-0.3880175522033042,-1.9912172270162554,-2.0549828332460294,-1.650707648993046,0
infant1,162,-0.8689225877899768,1.1108338590839817,-1.4075146752256642,-0.311457843092693,-1.1779812413574167,-0.8516567539564553,-0.5770294049551704,0
infant1,163,-0.3459271299237458,-0.39474072785851594,-0.40962984531097074,-0.23599018508419806,-0.12198822521572691,-0.3174506157690499,-0.45408188653262266,0
infant1,164,-0.9935886921836257,-0.6395140953910222,-0.6899514894912804,-1.4991927112781662,-0.9255469562056778,-1.0027649072855462,-0.6931976584553706,0
infant1,165,-1.411872033438385,-1.6443836143528738,-0.5432512781572716,-1.5185132047305916,-0.7943560850305872,-1.4122696252860127,-1.4473991607969143,0
infant1,166,0.16600389501645635,5.918429123892899,-0.3985266984930391,4.415466166036676,-0.6634166571139607,-0.9922778767136642,-0.8403176685695212,0
infant1,167,1.4574675942404982,2.504440503956527,-0.23968063858108607,2.5596552233426513,-0.529400457200145,0.266485445669404,1.413244590993575,0
infant1,168,0.2534688184452518,-0.27850467440839033,1.224744871391589,0.04349806075468566,0.7168342565414688,0.5291016784307616,0.06094171567790362,0
infant1,169,-1.0947947573726324,-0.5671936118894093,0.0,-0.45767849548705053,-0.3683509554826727,-1.4078431986233866,-0.9165316621554722,0
infant1,170,-1.2035331044879023,-0.8137014139192692,0.13552618543578,-0.9792859850844022,-0.2636185822572844,-1.1327701959495975,-0.8787371554263789,0
infant1,171,-0.3089852819288406,-0.8161802525497702,0.0,-0.8627476867076839,0.9080195611084536,0.8506515254893606,-0.5642796756454843,0
infant1,172,0.39473541834492737,-0.7243915503683785,1.5854945926897093,-0.47955549710232886,2.0609326819718095,0.6902684899626333,0.2251104893906372,0
infant1,173,1.4395307970141844,-0.2802748328211006,3.5193343526460126,-0.15338057074326347,1.5419887346027925,1.6106264765794778,2.075817566078305,0
infant1,174,3.246339418610571,0.13484918349819544,2.2883102141894134,0.2785430072655778,5.217758139277833,4.831879429738433,4.028498117641319,0
infant1,175,2.8285760206551265,-0.15960213824869202,5.217758139277833,0.6163154908777017,3.0718470895350145,2.6331223544175346,2.7162897752042405,0
infant1,176,1.8912865123914633,0.006845430743062865,2.444939520242155,0.4802401801501318,1.5257878304544645,1.8371173070873836,1.8851482770126209,0
infant1,177,1.8005988638229444,0.6950278910853177,1.7390855656497104,1.079568259027321,1.652347451609477,1.7906420890991328,1.7868954803808226,0
infant1,178,1.052120755148966,1.8367035523476043,1.3603717311616603,1.5349298405414533,0.9014913017684537,0.7337606740181694,1.03209369308428,0
infant1,179,0.6495748331841383,0.6474529529731844,1.0998533626601497,0.4180398085749706,0.7375837923560055,0.6018935132022346,0.34016912565551843,1
infant1,180,0.8598097038670945,0.9215566026427015,0.9045340337332908,0.7452621130370598,0.5872801368884121,0.4560134252328612,1.0787763388496008,0
infant1,181,-0.1746532334994496,0.7492870823159767,-0.2482817665807104,0.5957261030921532,-0.6616931598844286,-0.38875835961835364,-0.40269020418301793,0
infant1,182,-1.4247461163531572,-1.6236286710004106,-1.111572408950033,-1.0579647159057446,-0.9298956298171038,-1.3810177520031937,-1.560115132760338,0
infant1,183,-1.3903128270518648,-1.448634143037339,-1.311124562750477,-1.3865371279199807,-1.1078234188139946,-1.0079760041786727,-1.2829257334312096,0
infant1,184,0.35775968915507067,1.1104992336800101,-0.6210590034081228,0.039089814304276,-0.5111656508223535,0.7837206195313966,1.0166581283794442,0
infant1,185,0.2291215219237061,1.1218118005193276,-0.75,-0.0404888165089435,-0.4242640687119285,0.09588585722798623,0.8870847385856916,0
infant1,186,-0.7768076053467301,-1.7394143818504597,-0.6076436202501978,-2.041241452319315,-0.283192548987396,0.1651445647689541,-0.8530296445423744,0
infant1,187,0.5286882964831313,-2.2284646206558447,1.897366596101032,-1.1825341841884311,1.742842505793335,0.928523052558585,0.1766425775873009,0
infant1,188,1.2561030813815315,-1.5226247858037703,2.3269974488752267,-0.25447536079373545,2.7110883423451893,1.8836867738743015,0.284072851231814,0
infant1,189,1.2731976414778892,-1.2543854364459275,1.793109487925297,-0.08696565534786851,1.9260727134666957,1.4863010829205867,0.6878072330528591,0
infant1,190,1.3629033616097088,-1.2812935825425686,1.9804922545166856,-0.48186736976776706,2.155143349557721,1.2245020832295446,0.7092993656151907,0
infant1,191,1.1417212884851369,-0.9742644944073438,1.121171170423332,-0.34021762372937703,1.6213807017289925,1.0301651858209502,0.7728138611610672,0
infant1,192,0.40403665114939236,-0.8952658983675694,0.9187959765430137,-0.7633862853691128,0.7955922529581523,0.2809757434745082,0.135755347225149,0
infant1,193,-0.1418616243396624,-0.9467244934431701,0.7511379653233554,-0.7633862853691128,0.10673521004472453,0.07771916402262155,-0.7273428188944931,0
infant1,194,-0.3272910850403462,-0.6478211931875397,0.6033613708385933,-0.7633862853691128,-0.06269075692928237,-0.25354627641855854,-1.1184432879773472,0
infant1,195,-0.04518375979749456,0.053563252778364864,-0.11420804814403378,0.7590721152765858,-0.21154522262501882,-0.25354627641855854,-0.044041516463600265,0
infant1,196,-1.9779105408172306,3.895866167342361,-2.5849213105659876,1.227167712278725,-2.1213203435596424,-3.40766710844108,-1.1640526566099125,0
infant1,197,-5.055537148073333,0.03577981685625099,-3.323470256441984,-5.303300858899107,-3.8183766184073566,-4.570500375693077,-5.1015908801271745,0
infant1,198,-3.486204057385708,0.48591685923882827,-3.0976930134748084,-3.5911074380445545,-3.292091140547279,-3.272963204130656,-3.5393364139840804,0
