rr_ms,beat_sample
442.0,46554
438.0,46773
438.0,46992
438.0,47211
430.0,47426
436.0,47644
434.0,47861
430.0,48076
424.0,48288
424.0,48500
426.0,48713
426.0,48926
438.0,49145
438.0,49364
438.0,49583
438.0,49802
436.0,50020
436.0,50238
440.0,50458
442.0,50679
452.0,50905
436.0,51123
442.0,51344
438.0,51563
438.0,51782
434.0,51999
434.0,52216
432.0,52432
434.0,52649
436.0,52867
440.0,53087
436.0,53305
440.0,53525
436.0,53743
438.0,53962
436.0,54180
438.0,54399
436.0,54617
436.0,54835
438.0,55054
430.0,55269
434.0,55486
432.0,55702
432.0,55918
430.0,56133
432.0,56349
428.0,56563
430.0,56778
428.0,56992
430.0,57207
432.0,57423
430.0,57638
434.0,57855
432.0,58071
432.0,58287
434.0,58504
432.0,58720
428.0,58934
432.0,59150
430.0,59365
430.0,59580
426.0,59793
428.0,60007
430.0,60222
430.0,60437
432.0,60653
434.0,60870
432.0,61086
440.0,61306
444.0,61528
444.0,61750
442.0,61971
444.0,62193
440.0,62413
440.0,62633
444.0,62855
440.0,63075
440.0,63295
440.0,63515
442.0,63736
440.0,63956
446.0,64179
440.0,64399
448.0,64623
444.0,64845
446.0,65068
446.0,65291
446.0,65514
448.0,65738
442.0,65959
448.0,66183
444.0,66405
444.0,66627
438.0,66846
438.0,67065
436.0,67283
432.0,67499
434.0,67716
430.0,67931
432.0,68147
432.0,68363
432.0,68579
436.0,68797
430.0,69012
434.0,69229
432.0,69445
432.0,69661
432.0,69877
428.0,70091
430.0,70306
428.0,70520
426.0,70733
422.0,70944
424.0,71156
424.0,71368
420.0,71578
424.0,71790
420.0,72000
418.0,72209
420.0,72419
418.0,72628
416.0,72836
414.0,73043
412.0,73249
414.0,73456
414.0,73663
412.0,73869
414.0,74076
414.0,74283
412.0,74489
410.0,74694
414.0,74901
418.0,75110
422.0,75321
436.0,75539
446.0,75762
446.0,75985
446.0,76208
446.0,76431
446.0,76654
446.0,76877
442.0,77098
442.0,77319
436.0,77537
436.0,77755
434.0,77972
428.0,78186
430.0,78401
424.0,78613
426.0,78826
430.0,79041
430.0,79256
430.0,79471
432.0,79687
432.0,79903
432.0,80119
434.0,80336
438.0,80555
440.0,80775
450.0,81000
444.0,81222
448.0,81446
442.0,81667
442.0,81888
438.0,82107
434.0,82324
434.0,82541
430.0,82756
428.0,82970
428.0,83184
424.0,83396
428.0,83610
430.0,83825
430.0,84040
436.0,84258
440.0,84478
442.0,84699
448.0,84923
440.0,85143
446.0,85366
438.0,85585
440.0,85805
440.0,86025
436.0,86243
438.0,86462
430.0,86677
434.0,86894
430.0,87109
430.0,87324
430.0,87539
430.0,87754
430.0,87969
428.0,88183
432.0,88399
424.0,88611
428.0,88825
428.0,89039
430.0,89254
432.0,89470
432.0,89686
440.0,89906
434.0,90123
440.0,90343
440.0,90563
436.0,90781
434.0,90998
436.0,91216
434.0,91433
434.0,91650
434.0,91867
440.0,92087
440.0,92307
438.0,92526
438.0,92745
434.0,92962
438.0,93181
432.0,93397
434.0,93614
436.0,93832
432.0,94048
430.0,94263
426.0,94476
426.0,94689
426.0,94902
420.0,95112
422.0,95323
420.0,95533
416.0,95741
416.0,95949
418.0,96158
416.0,96366
416.0,96574
420.0,96784
418.0,96993
422.0,97204
426.0,97417
426.0,97630
426.0,97843
428.0,98057
428.0,98271
426.0,98484
426.0,98697
426.0,98910
424.0,99122
420.0,99332
420.0,99542
424.0,99754
420.0,99964
418.0,100173
420.0,100383
418.0,100592
416.0,100800
416.0,101008
412.0,101214
416.0,101422
414.0,101629
414.0,101836
418.0,102045
418.0,102254
422.0,102465
420.0,102675
422.0,102886
422.0,103097
426.0,103310
428.0,103524
432.0,103740
434.0,103957
438.0,104176
452.0,104402
454.0,104629
460.0,104859
484.0,105101
490.0,105346
496.0,105594
494.0,105841
486.0,106084
476.0,106322
464.0,106554
460.0,106784
456.0,107012
450.0,107237
446.0,107460
438.0,107679
434.0,107896
436.0,108114
430.0,108329
430.0,108544
430.0,108759
430.0,108974
432.0,109190
430.0,109405
434.0,109622
436.0,109840
438.0,110059
440.0,110279
436.0,110497
432.0,110713
436.0,110931
434.0,111148
432.0,111364
432.0,111580
432.0,111796
432.0,112012
426.0,112225
432.0,112441
430.0,112656
430.0,112871
424.0,113083
428.0,113297
428.0,113511
426.0,113724
426.0,113937
424.0,114149
424.0,114361
422.0,114572
422.0,114783
422.0,114994
422.0,115205
418.0,115414
420.0,115624
424.0,115836
444.0,116058
458.0,116287
452.0,116513
454.0,116740
450.0,116965
448.0,117189
448.0,117413
440.0,117633
444.0,117855
450.0,118080
446.0,118303
460.0,118533
460.0,118763
470.0,118998
478.0,119237
474.0,119474
470.0,119709
458.0,119938
456.0,120166
458.0,120395
454.0,120622
454.0,120849
446.0,121072
448.0,121296
450.0,121521
442.0,121742
444.0,121964
444.0,122186
442.0,122407
446.0,122630
450.0,122855
444.0,123077
450.0,123302
450.0,123527
444.0,123749
448.0,123973
442.0,124194
440.0,124414
442.0,124635
438.0,124854
434.0,125071
436.0,125289
434.0,125506
432.0,125722
428.0,125936
428.0,126150
428.0,126364
426.0,126577
426.0,126790
422.0,127001
420.0,127211
418.0,127420
414.0,127627
416.0,127835
416.0,128043
416.0,128251
414.0,128458
418.0,128667
418.0,128876
422.0,129087
422.0,129298
420.0,129508
420.0,129718
424.0,129930
424.0,130142
422.0,130353
422.0,130564
422.0,130775
424.0,130987
424.0,131199
436.0,131417
438.0,131636
442.0,131857
446.0,132080
450.0,132305
454.0,132532
460.0,132762
464.0,132994
468.0,133228
456.0,133456
460.0,133686
458.0,133915
460.0,134145
460.0,134375
458.0,134604
454.0,134831
456.0,135059
452.0,135285
450.0,135510
444.0,135732
442.0,135953
440.0,136173
434.0,136390
430.0,136605
430.0,136820
430.0,137035
426.0,137248
424.0,137460
428.0,137674
428.0,137888
426.0,138101
428.0,138315
430.0,138530
428.0,138744
426.0,138957
430.0,139172
430.0,139387
430.0,139602
424.0,139814
432.0,140030
432.0,140246
432.0,140462
432.0,140678
434.0,140895
436.0,141113
442.0,141334
444.0,141556
452.0,141782
460.0,142012
456.0,142240
450.0,142465
448.0,142689
452.0,142915
448.0,143139
446.0,143362
444.0,143584
438.0,143803
442.0,144024
444.0,144246
440.0,144466
444.0,144688
440.0,144908
440.0,145128
442.0,145349
444.0,145571
446.0,145794
460.0,146024
460.0,146254
454.0,146481
458.0,146710
458.0,146939
454.0,147166
456.0,147394
454.0,147621
450.0,147846
448.0,148070
446.0,148293
442.0,148514
442.0,148735
438.0,148954
432.0,149170
428.0,149384
430.0,149599
428.0,149813
426.0,150026
424.0,150238
422.0,150449
424.0,150661
422.0,150872
420.0,151082
424.0,151294
424.0,151506
424.0,151718
438.0,151937
438.0,152156
446.0,152379
454.0,152606
460.0,152836
454.0,153063
460.0,153293
454.0,153520
458.0,153749
456.0,153977
454.0,154204
450.0,154429
442.0,154650
440.0,154870
438.0,155089
432.0,155305
432.0,155521
424.0,155733
424.0,155945
418.0,156154
420.0,156364
420.0,156574
418.0,156783
414.0,156990
414.0,157197
412.0,157403
416.0,157611
414.0,157818
414.0,158025
412.0,158231
416.0,158439
414.0,158646
412.0,158852
412.0,159058
456.0,159286
372.0,159472
412.0,159678
410.0,159883
410.0,160088
406.0,160291
408.0,160495
410.0,160700
410.0,160905
408.0,161109
408.0,161313
408.0,161517
410.0,161722
414.0,161929
426.0,162142
426.0,162355
428.0,162569
432.0,162785
430.0,163000
436.0,163218
446.0,163441
442.0,163662
440.0,163882
440.0,164102
438.0,164321
436.0,164539
432.0,164755
432.0,164971
432.0,165187
432.0,165403
432.0,165619
430.0,165834
430.0,166049
432.0,166265
430.0,166480
430.0,166695
434.0,166912
436.0,167130
442.0,167351
442.0,167572
436.0,167790
442.0,168011
442.0,168232
442.0,168453
444.0,168675
444.0,168897
442.0,169118
438.0,169337
438.0,169556
438.0,169775
436.0,169993
430.0,170208
436.0,170426
438.0,170645
438.0,170864
440.0,171084
440.0,171304
444.0,171526
446.0,171749
444.0,171971
442.0,172192
444.0,172414
440.0,172634
440.0,172854
440.0,173074
440.0,173294
436.0,173512
436.0,173730
428.0,173944
430.0,174159
434.0,174376
432.0,174592
436.0,174810
436.0,175028
442.0,175249
440.0,175469
438.0,175688
442.0,175909
442.0,176130
440.0,176350
444.0,176572
442.0,176793
442.0,177014
442.0,177235
442.0,177456
440.0,177676
442.0,177897
438.0,178116
442.0,178337
444.0,178559
442.0,178780
440.0,179000
442.0,179221
438.0,179440
436.0,179658
436.0,179876
434.0,180093
432.0,180309
432.0,180525
430.0,180740
432.0,180956
428.0,181170
428.0,181384
430.0,181599
428.0,181813
418.0,182022
432.0,182238
422.0,182449
422.0,182660
420.0,182870
412.0,183076
428.0,183290
412.0,183496
422.0,183707
414.0,183914
414.0,184121
410.0,184326
410.0,184531
434.0,184748
390.0,184943
406.0,185146
396.0,185344
396.0,185542
424.0,185754
400.0,185954
400.0,186154
400.0,186354
396.0,186552
388.0,186746
404.0,186948
392.0,187144
384.0,187336
394.0,187533
422.0,187744
356.0,187922
234.0,188039
538.0,188308
384.0,188500
412.0,188706
400.0,188906
346.0,189079
294.0,189226
326.0,189389
274.0,189526
254.0,189653
376.0,189841
382.0,190032
382.0,190223
376.0,190411
384.0,190603
342.0,190774
376.0,190962
422.0,191173
376.0,191361
416.0,191569
336.0,191737
382.0,191928
378.0,192117
378.0,192306
380.0,192496
352.0,192672
400.0,192872
384.0,193064
368.0,193248
378.0,193437
374.0,193624
376.0,193812
376.0,194000
364.0,194182
388.0,194376
372.0,194562
376.0,194750
374.0,194937
374.0,195124
414.0,195331
330.0,195496
374.0,195683
372.0,195869
372.0,196055
372.0,196241
380.0,196431
368.0,196615
376.0,196803
370.0,196988
368.0,197172
380.0,197362
360.0,197542
368.0,197726
374.0,197913
370.0,198098
366.0,198281
490.0,198526
248.0,198650
370.0,198835
366.0,199018
372.0,199204
368.0,199388
368.0,199572
370.0,199757
366.0,199940
368.0,200124
368.0,200308
368.0,200492
368.0,200676
368.0,200860
372.0,201046
370.0,201231
368.0,201415
370.0,201600
370.0,201785
368.0,201969
372.0,202155
370.0,202340
370.0,202525
368.0,202709
372.0,202895
370.0,203080
370.0,203265
370.0,203450
372.0,203636
380.0,203826
350.0,204001
384.0,204193
372.0,204379
374.0,204566
372.0,204752
368.0,204936
374.0,205123
376.0,205311
376.0,205499
378.0,205688
374.0,205875
362.0,206056
374.0,206243
370.0,206428
378.0,206617
378.0,206806
356.0,206984
380.0,207174
372.0,207360
356.0,207538
462.0,207769
312.0,207925
342.0,208096
408.0,208300
332.0,208466
370.0,208651
370.0,208836
370.0,209021
316.0,209179
226.0,209292
288.0,209436
274.0,209573
368.0,209757
370.0,209942
368.0,210126
404.0,210328
334.0,210495
370.0,210680
376.0,210868
224.0,210980
450.0,211205
422.0,211416
380.0,211606
370.0,211791
368.0,211975
454.0,212202
280.0,212342
366.0,212525
406.0,212728
334.0,212895
368.0,213079
364.0,213261
366.0,213444
374.0,213631
338.0,213800
386.0,213993
374.0,214180
362.0,214361
370.0,214546
338.0,214715
440.0,214935
316.0,215093
364.0,215275
368.0,215459
402.0,215660
326.0,215823
362.0,216004
364.0,216186
362.0,216367
362.0,216548
362.0,216729
362.0,216910
360.0,217090
364.0,217272
360.0,217452
362.0,217633
324.0,217795
360.0,217975
418.0,218184
342.0,218355
402.0,218556
320.0,218716
362.0,218897
360.0,219077
360.0,219257
402.0,219458
320.0,219618
362.0,219799
360.0,219979
362.0,220160
360.0,220340
360.0,220520
358.0,220699
362.0,220880
360.0,221060
358.0,221239
360.0,221419
362.0,221600
360.0,221780
360.0,221960
360.0,222140
360.0,222320
360.0,222500
360.0,222680
358.0,222859
360.0,223039
358.0,223218
358.0,223397
354.0,223574
358.0,223753
358.0,223932
358.0,224111
354.0,224288
356.0,224466
354.0,224643
268.0,224777
440.0,224997
350.0,225172
354.0,225349
356.0,225527
354.0,225704
354.0,225881
354.0,226058
354.0,226235
354.0,226412
354.0,226589
354.0,226766
354.0,226943
352.0,227119
354.0,227296
354.0,227473
352.0,227649
352.0,227825
350.0,228000
352.0,228176
350.0,228351
350.0,228526
352.0,228702
352.0,228878
348.0,229052
352.0,229228
348.0,229402
350.0,229577
348.0,229751
352.0,229927
350.0,230102
350.0,230277
352.0,230453
348.0,230627
352.0,230803
350.0,230978
350.0,231153
348.0,231327
350.0,231502
348.0,231676
348.0,231850
346.0,232023
348.0,232197
346.0,232370
346.0,232543
346.0,232716
346.0,232889
348.0,233063
346.0,233236
348.0,233410
300.0,233560
386.0,233753
344.0,233925
348.0,234099
344.0,234271
342.0,234442
344.0,234614
344.0,234786
342.0,234957
344.0,235129
342.0,235300
342.0,235471
342.0,235642
340.0,235812
342.0,235983
344.0,236155
338.0,236324
342.0,236495
382.0,236686
298.0,236835
342.0,237006
342.0,237177
340.0,237347
342.0,237518
336.0,237686
340.0,237856
342.0,238027
338.0,238196
356.0,238374
322.0,238535
338.0,238704
346.0,238877
334.0,239044
338.0,239213
338.0,239382
340.0,239552
336.0,239720
290.0,239865
382.0,240056
340.0,240226
304.0,240378
370.0,240563
334.0,240730
358.0,240909
214.0,241016
436.0,241234
336.0,241402
330.0,241567
338.0,241736
334.0,241903
332.0,242069
334.0,242236
328.0,242400
330.0,242565
340.0,242735
328.0,242899
336.0,243067
330.0,243232
334.0,243399
332.0,243565
328.0,243729
334.0,243896
318.0,244055
348.0,244229
326.0,244392
330.0,244557
322.0,244718
338.0,244887
332.0,245053
330.0,245218
328.0,245382
330.0,245547
328.0,245711
326.0,245874
330.0,246039
330.0,246204
330.0,246369
328.0,246533
326.0,246696
330.0,246861
332.0,247027
330.0,247192
330.0,247357
328.0,247521
332.0,247687
328.0,247851
330.0,248016
332.0,248182
332.0,248348
328.0,248512
330.0,248677
332.0,248843
368.0,249027
294.0,249174
328.0,249338
332.0,249504
332.0,249670
330.0,249835
332.0,250001
330.0,250166
332.0,250332
334.0,250499
370.0,250684
292.0,250830
332.0,250996
334.0,251163
332.0,251329
334.0,251496
330.0,251661
332.0,251827
332.0,251993
334.0,252160
332.0,252326
332.0,252492
330.0,252657
330.0,252822
332.0,252988
244.0,253110
418.0,253319
334.0,253486
334.0,253653
332.0,253819
332.0,253985
334.0,254152
332.0,254318
256.0,254446
410.0,254651
334.0,254818
350.0,254993
316.0,255151
326.0,255314
340.0,255484
334.0,255651
282.0,255792
386.0,255985
334.0,256152
334.0,256319
336.0,256487
336.0,256655
332.0,256821
334.0,256988
334.0,257155
336.0,257323
334.0,257490
330.0,257655
342.0,257826
334.0,257993
336.0,258161
328.0,258325
340.0,258495
338.0,258664
334.0,258831
334.0,258998
338.0,259167
340.0,259337
332.0,259503
336.0,259671
334.0,259838
344.0,260010
330.0,260175
338.0,260344
338.0,260513
334.0,260680
338.0,260849
338.0,261018
336.0,261186
338.0,261355
336.0,261523
338.0,261692
338.0,261861
336.0,262029
336.0,262197
338.0,262366
338.0,262535
338.0,262704
330.0,262869
344.0,263041
336.0,263209
302.0,263360
368.0,263544
338.0,263713
336.0,263881
336.0,264049
376.0,264237
296.0,264385
336.0,264553
340.0,264723
332.0,264889
336.0,265057
336.0,265225
338.0,265394
336.0,265562
334.0,265729
336.0,265897
336.0,266065
334.0,266232
334.0,266399
334.0,266566
334.0,266733
334.0,266900
336.0,267068
336.0,267236
332.0,267402
336.0,267570
336.0,267738
336.0,267906
336.0,268074
334.0,268241
336.0,268409
334.0,268576
336.0,268744
338.0,268913
332.0,269079
338.0,269248
336.0,269416
336.0,269584
334.0,269751
334.0,269918
336.0,270086
288.0,270230
382.0,270421
336.0,270589
334.0,270756
336.0,270924
334.0,271091
334.0,271258
336.0,271426
334.0,271593
336.0,271761
336.0,271929
334.0,272096
336.0,272264
332.0,272430
336.0,272598
334.0,272765
336.0,272933
336.0,273101
332.0,273267
338.0,273436
330.0,273601
334.0,273768
334.0,273935
334.0,274102
334.0,274269
334.0,274436
332.0,274602
334.0,274769
336.0,274937
364.0,275119
302.0,275270
332.0,275436
334.0,275603
332.0,275769
332.0,275935
334.0,276102
334.0,276269
332.0,276435
334.0,276602
332.0,276768
332.0,276934
334.0,277101
328.0,277265
256.0,277393
410.0,277598
332.0,277764
332.0,277930
334.0,278097
332.0,278263
332.0,278429
330.0,278594
334.0,278761
332.0,278927
332.0,279093
332.0,279259
332.0,279425
332.0,279591
334.0,279758
336.0,279926
326.0,280089
372.0,280275
294.0,280422
332.0,280588
334.0,280755
266.0,280888
400.0,281088
326.0,281251
310.0,281406
360.0,281586
324.0,281748
362.0,281929
314.0,282086
366.0,282269
296.0,282417
330.0,282582
366.0,282765
298.0,282914
362.0,283095
302.0,283246
336.0,283414
372.0,283600
294.0,283747
334.0,283914
332.0,284080
332.0,284246
334.0,284413
330.0,284578
334.0,284745
332.0,284911
332.0,285077
332.0,285243
332.0,285409
316.0,285567
340.0,285737
342.0,285908
328.0,286072
332.0,286238
328.0,286402
332.0,286568
332.0,286734
332.0,286900
330.0,287065
332.0,287231
334.0,287398
328.0,287562
332.0,287728
332.0,287894
330.0,288059
328.0,288223
332.0,288389
374.0,288576
286.0,288719
330.0,288884
330.0,289049
328.0,289213
330.0,289378
332.0,289544
370.0,289729
290.0,289874
330.0,290039
368.0,290223
268.0,290357
308.0,290511
412.0,290717
298.0,290866
326.0,291029
330.0,291194
466.0,291427
522.0,291688
328.0,291852
330.0,292017
330.0,292182
326.0,292345
330.0,292510
330.0,292675
330.0,292840
328.0,293004
330.0,293169
330.0,293334
332.0,293500
326.0,293663
330.0,293828
332.0,293994
332.0,294160
328.0,294324
332.0,294490
282.0,294631
378.0,294820
332.0,294986
328.0,295150
330.0,295315
334.0,295482
336.0,295650
324.0,295812
332.0,295978
332.0,296144
300.0,296294
400.0,296494
302.0,296645
328.0,296809
332.0,296975
332.0,297141
330.0,297306
328.0,297470
338.0,297639
332.0,297805
338.0,297974
326.0,298137
334.0,298304
330.0,298469
350.0,298644
322.0,298805
322.0,298966
336.0,299134
340.0,299304
330.0,299469
328.0,299633
332.0,299799
334.0,299966
332.0,300132
328.0,300296
334.0,300463
326.0,300626
336.0,300794
338.0,300963
334.0,301130
328.0,301294
332.0,301460
334.0,301627
326.0,301790
346.0,301963
368.0,302147
282.0,302288
360.0,302468
304.0,302620
338.0,302789
288.0,302933
400.0,303133
296.0,303281
334.0,303448
288.0,303592
372.0,303778
324.0,303940
330.0,304105
310.0,304260
356.0,304438
340.0,304608
408.0,304812
244.0,304934
330.0,305099
330.0,305264
326.0,305427
332.0,305593
330.0,305758
330.0,305923
328.0,306087
330.0,306252
328.0,306416
330.0,306581
328.0,306745
268.0,306879
388.0,307073
330.0,307238
330.0,307403
328.0,307567
362.0,307748
294.0,307895
330.0,308060
328.0,308224
328.0,308388
330.0,308553
330.0,308718
428.0,308932
224.0,309044
332.0,309210
324.0,309372
326.0,309535
334.0,309702
326.0,309865
328.0,310029
326.0,310192
326.0,310355
328.0,310519
328.0,310683
334.0,310850
316.0,311008
320.0,311168
334.0,311335
330.0,311500
324.0,311662
320.0,311822
332.0,311988
364.0,312170
288.0,312314
310.0,312469
344.0,312641
328.0,312805
336.0,312973
314.0,313130
330.0,313295
328.0,313459
332.0,313625
324.0,313787
324.0,313949
330.0,314114
318.0,314273
332.0,314439
330.0,314604
330.0,314769
320.0,314929
332.0,315095
326.0,315258
326.0,315421
328.0,315585
328.0,315749
328.0,315913
328.0,316077
326.0,316240
326.0,316403
328.0,316567
326.0,316730
330.0,316895
328.0,317059
328.0,317223
330.0,317388
330.0,317553
324.0,317715
330.0,317880
330.0,318045
328.0,318209
330.0,318374
330.0,318539
328.0,318703
330.0,318868
328.0,319032
318.0,319191
346.0,319364
324.0,319526
328.0,319690
330.0,319855
326.0,320018
330.0,320183
332.0,320349
326.0,320512
330.0,320677
330.0,320842
330.0,321007
326.0,321170
332.0,321336
328.0,321500
330.0,321665
330.0,321830
328.0,321994
330.0,322159
332.0,322325
326.0,322488
330.0,322653
328.0,322817
330.0,322982
374.0,323169
284.0,323311
330.0,323476
330.0,323641
348.0,323815
310.0,323970
332.0,324136
328.0,324300
210.0,324405
452.0,324631
330.0,324796
332.0,324962
332.0,325128
330.0,325293
310.0,325448
358.0,325627
372.0,325813
292.0,325959
336.0,326127
332.0,326293
332.0,326459
334.0,326626
332.0,326792
336.0,326960
334.0,327127
334.0,327294
334.0,327461
334.0,327628
332.0,327794
332.0,327960
334.0,328127
334.0,328294
332.0,328460
332.0,328626
334.0,328793
330.0,328958
334.0,329125
334.0,329292
334.0,329459
332.0,329625
332.0,329791
374.0,329978
292.0,330124
334.0,330291
336.0,330459
334.0,330626
336.0,330794
334.0,330961
336.0,331129
368.0,331313
300.0,331463
338.0,331632
336.0,331800
338.0,331969
336.0,332137
336.0,332305
336.0,332473
338.0,332642
336.0,332810
336.0,332978
336.0,333146
336.0,333314
338.0,333483
334.0,333650
334.0,333817
338.0,333986
336.0,334154
336.0,334322
336.0,334490
336.0,334658
334.0,334825
336.0,334993
338.0,335162
334.0,335329
336.0,335497
338.0,335666
336.0,335834
336.0,336002
336.0,336170
338.0,336339
336.0,336507
338.0,336676
346.0,336849
344.0,337021
344.0,337193
342.0,337364
344.0,337536
344.0,337708
346.0,337881
344.0,338053
346.0,338226
346.0,338399
346.0,338572
350.0,338747
350.0,338922
348.0,339096
348.0,339270
350.0,339445
352.0,339621
350.0,339796
354.0,339973
352.0,340149
356.0,340327
358.0,340506
358.0,340685
358.0,340864
358.0,341043
360.0,341223
362.0,341404
366.0,341587
366.0,341770
362.0,341951
364.0,342133
366.0,342316
368.0,342500
366.0,342683
362.0,342864
368.0,343048
368.0,343232
368.0,343416
368.0,343600
366.0,343783
370.0,343968
372.0,344154
370.0,344339
368.0,344523
370.0,344708
374.0,344895
372.0,345081
374.0,345268
376.0,345456
378.0,345645
374.0,345832
380.0,346022
382.0,346213
380.0,346403
378.0,346592
382.0,346783
382.0,346974
386.0,347167
382.0,347358
380.0,347548
384.0,347740
384.0,347932
382.0,348123
384.0,348315
384.0,348507
384.0,348699
382.0,348890
386.0,349083
388.0,349277
382.0,349468
384.0,349660
386.0,349853
384.0,350045
384.0,350237
388.0,350431
384.0,350623
382.0,350814
386.0,351007
386.0,351200
382.0,351391
382.0,351582
384.0,351774
384.0,351966
378.0,352155
382.0,352346
380.0,352536
380.0,352726
378.0,352915
380.0,353105
382.0,353296
376.0,353484
378.0,353673
380.0,353863
380.0,354053
380.0,354243
382.0,354434
382.0,354625
380.0,354815
384.0,355007
384.0,355199
382.0,355390
382.0,355581
384.0,355773
386.0,355966
384.0,356158
382.0,356349
380.0,356539
384.0,356731
384.0,356923
378.0,357112
380.0,357302
382.0,357493
380.0,357683
378.0,357872
380.0,358062
380.0,358252
380.0,358442
378.0,358631
380.0,358821
380.0,359011
382.0,359202
380.0,359392
378.0,359581
380.0,359771
382.0,359962
378.0,360151
378.0,360340
380.0,360530
384.0,360722
382.0,360913
382.0,361104
382.0,361295
382.0,361486
382.0,361677
384.0,361869
382.0,362060
382.0,362251
384.0,362443
386.0,362636
392.0,362832
386.0,363025
384.0,363217
388.0,363411
386.0,363604
384.0,363796
392.0,363992
388.0,364186
386.0,364379
388.0,364573
382.0,364764
384.0,364956
386.0,365149
386.0,365342
382.0,365533
382.0,365724
388.0,365918
382.0,366109
384.0,366301
386.0,366494
386.0,366687
386.0,366880
386.0,367073
392.0,367269
388.0,367463
384.0,367655
390.0,367850
386.0,368043
386.0,368236
384.0,368428
388.0,368622
386.0,368815
386.0,369008
386.0,369201
384.0,369393
390.0,369588
390.0,369783
394.0,369980
388.0,370174
386.0,370367
392.0,370563
392.0,370759
390.0,370954
390.0,371149
394.0,371346
394.0,371543
394.0,371740
400.0,371940
394.0,372137
400.0,372337
400.0,372537
406.0,372740
402.0,372941
394.0,373138
402.0,373339
404.0,373541
398.0,373740
400.0,373940
402.0,374141
400.0,374341
400.0,374541
396.0,374739
400.0,374939
404.0,375141
404.0,375343
402.0,375544
400.0,375744
406.0,375947
404.0,376149
398.0,376348
404.0,376550
402.0,376751
406.0,376954
404.0,377156
396.0,377354
400.0,377554
404.0,377756
402.0,377957
398.0,378156
398.0,378355
402.0,378556
400.0,378756
402.0,378957
402.0,379158
394.0,379355
398.0,379554
400.0,379754
402.0,379955
398.0,380154
398.0,380353
402.0,380554
402.0,380755
402.0,380956
398.0,381155
402.0,381356
402.0,381557
400.0,381757
404.0,381959
398.0,382158
398.0,382357
400.0,382557
400.0,382757
404.0,382959
410.0,383164
410.0,383369
416.0,383577
420.0,383787
408.0,383991
406.0,384194
416.0,384402
408.0,384606
408.0,384810
404.0,385012
400.0,385212
406.0,385415
402.0,385616
398.0,385815
